id volume peso recompensa duração(s)
12998 20 23 1325 338
4027 19 3 762 269
7355 13 29 1255 923
11566 6 10 1572 528
4432 19 26 309 271
2896 23 26 1594 1052
7520 20 13 636 446
4426 16 29 1593 882
14258 13 3 203 818
2794 13 6 223 597
72 13 6 490 406
5530 26 26 496 520
13301 9 9 1137 1019
4282 19 6 1813 756
7669 22 28 1717 549
13995 3 22 1662 201
1805 23 7 983 372
13816 13 25 550 100
12797 7 26 1166 552
8574 10 16 1202 634
14278 13 13 1679 146
6399 3 10 579 103
14075 13 13 1008 398
904 19 6 1108 1031
214 22 9 1509 598
12130 10 13 1315 328
7404 19 13 1537 614
818 3 13 633 583
12252 19 22 691 728
7630 7 3 1607 273
9971 6 13 1201 715
9426 7 20 1880 705
610 6 6 1445 1014
11556 25 28 724 816
461 6 22 597 540
2798 26 22 1513 447
13170 10 26 410 192
2709 16 22 1579 619
8655 3 23 1410 1028
7039 9 9 427 447
9789 6 13 1713 686
4793 9 6 748 381
9523 19 16 1012 845
3294 22 10 1233 546
4056 19 6 324 237
10678 22 25 914 337
10383 23 29 957 387
10563 3 16 753 124
12306 3 19 585 827
8474 26 22 1628 925
5111 19 28 946 1021
13761 7 7 501 800
8046 3 16 753 124
3662 10 29 1488 1094
3146 13 6 580 558
14092 19 29 1523 353
10190 29 16 1051 169
122 20 10 1569 720
9434 19 16 1489 751
11102 10 13 1315 328
14348 9 19 1281 241
815 7 26 1257 632
7490 20 7 386 964
14235 16 23 746 416
7040 3 23 571 632
12164 16 29 1739 656
544 6 6 1921 197
4215 19 13 1688 640
5854 3 23 571 632
3731 10 10 1285 483
984 3 3 1563 535
5353 10 16 1202 634
3068 6 13 1201 715
10442 13 13 967 355
5199 6 29 1800 116
10387 16 13 1477 513
1051 28 16 827 999
10966 3 19 754 984
10502 22 10 1848 196
2810 22 13 293 191
10834 13 13 1679 146
11321 29 13 1014 130
9281 19 13 1904 276
12974 20 16 1200 991
5388 29 26 1522 215
1154 10 29 1065 111
13891 16 16 772 229
8883 3 20 1263 905
12849 19 3 784 755
12404 9 13 211 1039
11231 10 10 588 654
248 3 19 1928 713
10845 13 23 1714 347
2667 6 26 1291 1035
7168 3 10 579 103
11847 16 22 491 581
13854 3 22 1768 195
3542 7 20 1880 705
11534 22 9 1509 598
13909 7 7 828 643
11252 3 19 1432 1051
2194 23 29 1789 900
6344 3 7 1565 226
42 3 3 715 977
4767 20 16 1200 991
5602 29 16 1051 169
2222 16 3 227 464
11985 28 6 1208 309
7753 6 19 486 789
13152 19 29 1523 353
4464 23 20 437 996
481 20 16 1200 991
5615 19 22 1804 622
11096 16 3 262 658
10029 10 13 1315 328
2577 7 7 1524 189
6208 29 16 1369 817
13872 16 13 671 726
5806 13 29 626 332
14321 26 6 774 314
10910 13 26 1639 927
13855 10 13 347 187
12027 10 3 547 766
6224 6 22 597 540
7844 16 29 1142 878
6415 16 20 816 1079
295 7 13 898 325
14060 13 26 1073 1066
13779 29 16 584 203
5893 10 10 1856 576
12303 6 6 631 145
7680 25 13 546 1056
12638 10 6 1747 577
12896 29 16 584 203
10736 19 19 1956 207
7920 16 16 1633 195
7892 25 6 647 415
13593 22 13 226 631
12513 23 7 936 609
9510 22 22 318 898
6024 16 6 1332 642
1857 26 10 574 593
2615 10 19 1278 267
2058 3 22 940 937
10089 19 13 1875 107
7887 9 9 1137 1019
3336 29 10 243 775
5666 3 16 1391 846
13636 23 16 868 608
5771 9 13 1442 168
2481 22 22 626 1048
6802 19 19 1437 576
4749 7 26 634 751
3214 16 29 1739 656
8273 29 20 1972 641
7648 16 29 1739 656
5145 10 29 1194 399
5177 6 10 713 921
12455 7 26 1166 552
7833 3 13 685 443
13204 6 10 713 921
13825 29 10 483 1038
13933 3 22 1662 201
14098 10 13 419 950
10251 6 22 562 614
483 16 10 1508 454
9410 16 28 1863 653
6180 26 26 496 520
7981 20 16 1200 991
920 10 23 1205 1088
3075 19 16 1489 751
2135 25 28 221 802
12934 19 6 324 237
6760 16 29 1730 638
12652 7 13 898 325
8362 3 19 600 422
12325 16 22 1579 619
7223 16 6 755 874
10384 20 13 636 446
2299 22 16 644 313
11907 23 16 1936 498
5088 7 16 764 617
13049 16 3 477 194
3672 6 19 1591 138
8399 22 10 1079 154
7929 16 3 836 819
1358 28 22 1166 491
9857 19 16 1351 615
1866 9 9 1137 1019
7946 6 19 406 430
301 13 3 455 292
10101 10 13 1315 328
13792 13 20 1951 729
1784 3 13 1210 892
3036 10 22 1694 969
12025 23 16 868 608
9430 10 3 1886 632
4988 16 6 755 874
570 25 25 371 509
10323 19 3 762 269
14394 16 6 1332 642
6555 3 16 1796 762
1052 29 29 1019 326
11596 20 20 418 893
10713 7 20 412 756
9237 13 10 1614 331
7775 25 28 1909 396
1176 3 13 633 583
3767 16 6 1907 397
3638 13 13 1714 399
13133 3 13 633 583
3501 3 13 1210 892
14317 16 16 1633 195
8203 13 13 1714 399
6472 22 19 602 291
12103 13 29 1255 923
9515 6 22 597 540
10237 10 6 1747 577
8216 22 22 318 898
14198 22 16 1598 841
7966 13 25 1467 1058
1976 20 16 1200 991
10936 6 19 996 631
13665 28 16 327 1010
13650 25 25 371 509
4754 9 9 1137 1019
6770 7 26 634 751
10307 7 16 789 650
5547 19 13 1875 107
4806 16 3 477 194
469 22 28 1717 549
13902 25 6 647 415
13767 13 3 455 292
2308 16 16 1633 195
4302 3 13 355 737
12476 22 22 318 898
9679 20 13 636 446
12282 29 10 243 775
13702 22 10 1233 546
