id volume peso recompensa duração(s)
6738 19 22 735 193
2523 16 19 1873 697
10321 16 10 1081 1064
8231 19 19 873 118
10696 20 13 848 198
4552 6 3 453 537
9962 6 6 631 145
10586 28 22 1166 491
6940 29 10 243 775
6210 19 3 1982 619
12676 13 25 550 100
6391 26 20 1645 318
10320 26 7 738 375
521 9 9 427 447
11292 6 19 996 631
670 22 29 1500 828
1965 6 29 1859 261
213 3 16 1105 256
7659 29 16 1051 169
10042 10 26 1229 237
12465 23 29 1789 900
3274 19 6 1204 453
1284 20 23 1551 986
7020 29 29 1019 326
10155 9 9 1137 1019
8615 3 13 472 300
10917 10 13 1315 328
13598 22 19 602 291
4897 10 29 1065 111
12380 7 26 1257 632
5957 25 13 1251 384
2064 13 10 629 410
2049 25 28 1909 396
6602 22 13 293 191
3792 13 6 223 597
2974 7 26 1166 552
6198 16 29 1593 882
3427 10 7 1801 301
5712 23 16 1936 498
4439 13 10 738 190
2755 22 16 1598 841
11681 9 25 849 1008
3811 19 28 512 778
1528 19 13 1904 276
1856 16 26 1590 728
11479 7 3 1607 273
10875 6 3 1347 609
8189 29 20 1991 704
3732 3 13 355 737
13377 20 10 1569 720
678 13 3 690 686
4635 22 10 1233 546
3161 22 10 1079 154
11871 19 3 784 755
537 13 23 1714 347
13506 28 6 707 517
7204 29 26 1522 215
7316 22 9 1509 598
8639 7 10 1630 963
794 3 13 1313 1080
8294 29 29 1019 326
8593 22 28 1717 549
5873 3 7 1565 226
180 19 25 854 790
3254 10 22 1694 969
2251 6 6 779 122
6708 3 20 1645 316
1107 19 6 324 237
2857 29 16 1369 817
6730 6 22 597 540
954 13 26 1639 927
1822 6 10 713 921
9353 19 25 854 790
10285 19 22 1260 355
1419 13 6 1475 889
13924 6 19 1185 822
13675 19 13 1904 276
9642 25 13 546 1056
11218 6 10 465 900
4353 16 19 1873 697
3338 16 10 1508 454
4026 16 16 527 1100
3446 23 20 1536 804
5510 28 25 952 377
9388 29 10 1657 287
10189 13 10 1614 331
14369 28 6 1953 299
4409 3 13 1889 538
6128 7 20 412 756
11986 10 22 1694 969
10771 16 13 1718 114
13617 3 13 1502 270
2889 19 13 1875 107
5851 16 13 707 359
2255 19 6 217 732
11712 19 3 1547 279
9356 13 22 590 660
9830 13 3 690 686
3301 19 3 1982 619
3676 26 16 1296 524
5432 26 10 574 593
6441 13 16 1785 297
5476 13 25 550 100
8874 16 26 1789 1077
8563 19 26 836 356
2772 20 13 1542 128
4798 26 6 774 314
13190 28 25 952 377
605 19 3 1982 619
12496 23 23 1366 481
4681 29 23 1148 789
8895 22 25 1227 810
11788 28 9 1185 918
8176 6 19 406 430
1983 26 10 574 593
12882 16 10 396 514
3118 23 29 1789 900
4374 22 13 709 953
14222 7 16 764 617
10895 7 26 1257 632
11674 3 13 1889 538
10063 6 22 597 540
13824 22 13 226 631
12804 25 28 221 802
8818 7 3 1823 958
6327 19 22 1897 986
12710 28 25 952 377
6366 23 3 1396 143
11972 3 19 754 984
2699 13 6 580 558
8926 19 3 762 269
8645 29 20 1991 704
1548 7 29 743 826
7064 19 16 1489 751
5228 6 22 666 504
8536 26 20 1645 318
6333 28 22 1166 491
13533 28 22 1166 491
5590 13 23 916 1026
3635 13 13 967 355
330 26 26 1261 1009
8068 6 19 1243 977
8739 13 29 626 332
1388 13 6 490 406
10275 19 16 1489 751
471 7 16 764 617
9931 23 29 1232 389
9 26 26 496 520
10358 3 19 585 827
4698 26 22 1487 269
4860 19 3 522 1009
12307 20 20 418 893
9283 26 16 403 402
12186 23 16 1918 1042
4350 13 26 1639 927
12758 7 16 789 650
7450 22 16 1598 841
108 19 25 854 790
1632 13 13 1714 399
11250 6 6 1921 197
13390 13 10 606 592
13750 23 7 936 609
13296 3 13 1313 1080
5731 3 19 1928 713
10925 7 29 598 161
1498 19 19 1437 576
11757 19 6 1813 756
8947 7 29 743 826
10625 7 23 907 152
13574 9 13 1442 168
11004 9 16 814 281
7904 19 19 1437 576
4736 13 6 1475 889
4830 16 16 1633 195
2063 22 28 1002 795
3087 3 13 1502 270
2593 23 20 1536 804
12389 29 10 1463 145
8412 23 16 1936 498
1917 3 13 472 300
5487 23 16 1918 1042
6712 10 29 1065 111
13765 19 19 873 118
10013 29 29 1019 326
5881 13 3 621 723
10203 13 22 590 660
7728 19 19 1956 207
1152 9 6 748 381
5436 16 16 527 1100
12858 28 22 1166 491
12162 19 3 522 1009
11324 9 25 1529 1008
5284 29 26 719 600
9248 16 6 1332 642
8807 6 19 406 430
9645 6 29 834 900
4741 23 7 983 372
8799 26 29 267 777
8908 7 26 634 751
3794 16 29 1002 441
12660 19 22 1897 986
8542 25 16 620 1002
3263 19 19 873 118
10015 16 6 1907 397
1628 25 28 1370 535
4886 23 7 936 609
13936 22 9 1805 279
10764 16 29 1730 638
5914 16 13 367 703
5488 26 26 496 520
1754 10 29 676 526
10308 6 26 1143 180
13219 16 3 836 819
5318 25 25 371 509
1539 13 29 626 332
1615 22 19 287 752
8198 16 13 654 720
8617 25 13 609 1070
9732 29 20 1991 704
632 26 16 1303 358
7236 26 26 1261 1009
1651 23 16 1918 1042
94 29 10 483 1038
14079 13 10 483 694
7096 3 19 952 540
501 26 7 738 375
8459 25 16 620 1002
5647 7 20 1880 705
6127 9 19 775 997
14013 16 16 527 1100
1572 13 23 1714 347
5148 13 6 1699 1020
2051 25 22 1331 509
