id volume peso recompensa duração(s)
5974 19 16 1012 845
10732 10 13 414 478
11550 13 26 1639 927
9326 6 13 1713 686
5333 19 19 1990 106
9144 6 16 647 872
8889 10 29 1488 1094
12359 19 25 1263 748
6697 9 13 211 1039
12440 3 20 1434 362
908 22 22 930 324
7165 26 20 971 308
11302 7 26 1257 632
1886 3 16 1456 192
3140 13 25 1026 365
1334 19 3 638 618
12985 28 6 1065 121
1469 25 16 620 1002
11377 13 3 795 302
4642 3 13 1313 1080
9357 25 6 216 182
1618 7 3 1823 958
13941 10 13 347 187
316 16 28 1863 653
2533 13 29 719 531
4403 9 9 1137 1019
3654 16 29 1883 380
151 20 16 851 446
11403 26 22 1348 605
12038 26 29 267 777
7133 3 13 751 234
12114 26 10 574 593
9476 26 29 610 917
12737 16 16 527 1100
9360 6 16 647 872
11489 22 29 1500 828
7623 22 22 626 1048
600 16 26 1590 728
6174 19 3 762 269
6319 22 19 783 277
6763 13 16 1894 625
14357 3 3 355 869
13907 22 3 480 1037
6832 22 9 1805 279
2015 3 16 753 124
9323 23 23 1382 991
8 13 13 1714 399
8622 20 13 848 198
1841 13 3 690 686
698 6 10 713 921
10473 25 25 371 509
4060 13 3 699 1056
6740 16 28 875 1094
1993 6 10 713 921
10254 19 13 884 455
3386 28 22 1166 491
10574 23 16 1936 498
519 28 22 330 563
6781 13 25 550 100
12298 6 6 564 1017
1966 19 16 1967 865
9087 16 6 1907 397
1402 19 19 1437 576
7832 26 16 1303 358
4131 6 13 1201 715
5621 19 13 1904 276
11554 19 6 217 732
9327 3 19 1928 713
7211 22 25 914 337
12817 6 13 1713 686
4 29 26 1522 215
13742 19 3 638 618
6990 6 19 1591 138
136 19 19 1956 207
4951 19 28 486 840
10940 6 19 996 631
12580 3 13 685 443
7203 22 19 287 752
4459 19 29 1523 353
12698 13 25 1467 1058
13655 3 10 1475 786
3309 22 16 1598 841
13536 16 13 654 720
5049 13 25 550 100
1881 29 20 1704 502
494 26 26 1170 838
10702 22 19 602 291
7970 29 16 1442 123
800 22 16 982 229
8244 28 19 1240 826
8851 23 16 1918 1042
2013 22 13 667 765
2445 6 29 834 900
13051 16 13 707 359
6394 26 13 1295 104
7804 26 22 1487 269
6282 19 16 1967 865
3882 23 20 437 996
45 19 3 522 1009
8577 19 3 1547 279
13176 22 16 1175 863
12397 13 16 1838 354
12893 20 13 636 446
8083 25 28 521 989
10076 6 22 562 614
12208 25 6 653 107
9612 16 10 1081 1064
555 10 23 1205 1088
10047 19 25 854 790
8045 19 3 762 269
6081 13 6 1987 926
1311 23 29 1232 389
3548 16 13 1477 513
1735 22 28 347 1058
3231 23 20 1786 1041
4896 3 23 697 699
12352 20 23 1325 338
2925 13 25 550 100
6061 19 28 486 840
1775 29 26 1522 215
633 3 13 685 443
3381 3 7 1565 226
10596 10 13 1315 328
1265 22 10 1079 154
14377 13 3 699 1056
6421 16 10 1508 454
9436 3 19 952 540
14113 6 22 794 783
1411 19 3 1547 279
9328 16 29 1593 882
13863 6 26 1143 180
3523 29 20 1991 704
14350 19 25 1263 748
5553 3 20 1263 905
2923 16 6 755 874
13988 6 3 615 970
3213 6 6 1058 294
7779 9 25 849 1008
5093 23 26 1594 1052
4751 16 6 1188 697
11068 7 20 1241 674
12755 6 3 615 970
7265 19 13 1904 276
3332 19 13 1040 651
6864 16 16 878 697
8922 22 13 667 765
1240 3 10 1791 520
2546 26 26 1261 1009
3328 9 25 849 1008
419 23 23 1382 991
604 26 22 1487 269
9745 23 23 881 353
4416 3 13 472 300
3631 6 10 465 900
9544 10 13 347 187
7673 10 16 1202 634
12042 19 22 1440 777
5320 19 28 213 755
3797 19 6 1204 453
12456 9 13 211 1039
5765 6 16 1023 132
2329 19 19 1437 576
11779 20 7 894 300
1970 25 13 609 1070
6597 3 16 1456 192
12631 19 26 836 356
8831 29 16 1442 123
1994 16 29 1694 404
5988 23 20 437 996
12259 6 16 647 872
13928 9 19 1281 241
6175 7 10 1672 419
4599 3 16 1796 762
5802 19 3 522 1009
2376 16 29 1002 441
12160 13 10 738 190
12520 19 28 213 755
9284 28 6 1208 309
5995 22 22 265 766
13885 3 22 1768 195
9526 7 20 1241 674
1099 13 23 1714 347
2185 26 26 1170 838
3129 16 16 878 697
11409 16 16 1633 195
6322 13 22 590 660
646 19 16 1967 865
11618 16 16 1633 195
5706 19 6 1108 1031
2223 20 23 1236 246
8546 22 28 1002 795
8141 22 3 1565 763
8750 7 29 743 826
7934 13 6 490 406
715 22 29 1500 828
2425 28 19 1240 826
10215 19 16 1967 865
1462 22 22 265 766
10411 20 10 1663 207
320 20 13 636 446
12688 26 26 496 520
11762 13 3 203 818
1575 13 10 483 694
8144 22 16 982 229
10553 26 16 1303 358
6259 3 16 220 351
7712 19 22 1440 777
8391 19 22 691 728
6830 13 3 795 302
3078 3 10 1791 520
13276 22 22 930 324
12912 23 16 1936 498
4331 28 6 1636 436
10032 3 3 715 977
441 7 29 743 826
13497 20 13 1542 128
8395 10 29 1065 111
6600 25 6 216 182
1137 16 16 1633 195
9122 23 26 1520 942
12782 13 29 1511 325
9879 26 29 610 917
10222 19 16 1489 751
8346 6 26 1143 180
7281 3 19 600 422
4577 23 29 1232 389
7145 25 13 546 1056
13304 19 6 1108 1031
10773 13 20 1925 840
11561 3 23 571 632
2839 3 19 1432 1051
13083 26 7 618 442
267 26 20 971 308
3790 29 16 1369 817
8856 3 16 1105 256
9217 13 3 466 937
4601 28 16 827 999
12582 29 22 561 236
1544 3 23 697 699
7070 16 10 396 514
4765 28 6 1065 121
4659 10 29 1065 111
12721 13 13 967 355
4814 13 6 490 406
5235 3 16 1105 256
6058 20 13 1542 128
1054 19 16 1489 751
10485 6 19 996 631
3442 10 10 553 631
9700 22 13 293 191
4559 16 16 772 229
5327 29 10 243 775
11571 13 29 719 531
3069 6 26 1143 180
9684 13 25 1467 1058
7049 13 6 490 406
57 20 16 851 446
3289 22 13 293 191
1263 7 13 898 325
1942 10 6 1747 577
2502 13 3 203 818
174 29 29 969 833
6137 16 23 746 416
12022 10 7 1801 301
13622 23 7 983 372
10137 22 13 667 765
9542 16 6 1907 397
9961 3 13 633 583
566 26 6 774 314
191 28 19 1240 826
8012 20 20 418 893
702 28 6 1636 436
8913 26 22 1513 447
13423 13 16 1838 354
13809 26 26 1261 1009
13146 7 7 501 800
2128 16 29 1593 882
2916 22 3 480 1037
8830 19 28 486 840
2053 13 3 466 937
2674 26 29 267 777
12609 9 13 1442 168
8019 3 13 1210 892
2607 13 23 916 1026
12116 23 29 1232 389
8664 25 28 1521 284
6624 22 13 226 631
5671 23 16 1918 1042
13139 22 10 1079 154
100 6 10 1572 528
3082 6 19 486 789
10174 7 26 1166 552
12232 25 13 546 1056
314 19 6 217 732
4273 3 22 940 937
2921 20 16 1200 991
12291 16 22 491 581
3937 3 13 751 234
6285 29 10 243 775
13807 13 3 466 937
2571 23 23 1366 481
7660 26 6 774 314
12571 10 29 1488 1094
3222 26 13 1295 104
186 28 22 1166 491
12726 28 25 952 377
877 26 10 574 593
6957 26 6 1627 732
8490 20 7 386 964
6292 19 22 1719 159
958 16 16 772 229
6080 3 19 600 422
14088 10 10 588 654
5463 19 26 309 271
10808 22 3 1492 283
171 22 3 1492 283
8394 3 13 685 443
10082 20 7 386 964
4151 6 10 465 900
9213 22 13 667 765
10405 29 16 1051 169
7558 19 22 1897 986
10591 3 16 1796 762
8472 22 28 1002 795
8757 22 9 1509 598
7065 13 20 1925 840
1906 19 19 873 118
8652 9 9 1137 1019
4964 16 29 1739 656
7870 22 29 1500 828
697 22 29 1448 487
1855 29 23 1148 789
2922 13 26 1253 542
4803 7 23 1303 229
11477 9 25 849 1008
3395 25 22 471 448
8041 13 3 455 292
7600 25 25 371 509
10633 22 28 347 1058
1352 19 19 1990 106
1329 3 22 940 937
6416 26 22 1165 1100
5669 22 28 1717 549
9832 6 10 1572 528
11644 3 13 1907 307
7018 16 29 1083 521
13018 13 26 1639 927
4949 25 6 216 182
8396 29 10 1463 145
7705 26 19 244 1055
12086 23 7 936 609
9036 20 13 848 198
9591 16 20 816 1079
12744 6 26 1991 318
8932 23 23 1366 481
608 25 19 1889 468
9007 22 10 1079 154
9266 6 10 1572 528
826 13 13 967 355
6172 6 10 465 900
