id volume peso recompensa duração(s)
9899 13 6 580 558
9898 13 29 719 531
9897 20 23 204 293
9896 23 26 1913 600
9895 7 7 1524 189
9894 16 29 1883 380
9893 28 22 330 563
9892 9 22 909 192
9891 23 26 1520 942
9890 19 6 1108 1031
9889 6 29 834 900
9888 26 29 267 777
9887 13 20 1925 840
9886 10 10 553 631
9885 22 19 1628 332
9884 13 25 550 100
9883 29 20 1704 502
9882 13 13 1008 398
9881 10 3 547 766
9880 20 13 1054 815
9879 26 29 610 917
9878 26 16 403 402
9877 7 16 764 617
9876 10 10 1285 483
9875 29 16 1442 123
9874 26 29 267 777
9873 10 10 1285 483
9872 13 10 738 190
9871 22 19 470 470
9870 29 20 1704 502
9869 16 10 1081 1064
9868 23 20 437 996
9867 6 26 1291 1035
9866 6 6 1921 197
9865 13 6 1062 195
9864 26 26 1170 838
9863 23 23 1366 481
9862 16 10 1309 888
9861 13 20 1925 840
9860 23 3 1396 143
9859 25 6 653 107
9858 25 6 216 182
9857 19 16 1351 615
9856 10 29 1488 1094
9855 20 7 894 300
9854 13 6 580 558
9853 19 25 1263 748
9852 3 13 472 300
9851 10 29 1065 111
9850 29 10 483 1038
9849 3 20 1645 316
9848 13 3 203 818
9847 23 7 983 372
9846 29 20 1704 502
9845 9 22 452 901
9844 10 19 1278 267
9843 23 3 1396 143
9842 13 3 699 1056
9841 26 7 738 375
9840 16 29 1883 380
9839 16 29 1083 521
9838 29 10 1463 145
9837 6 6 779 122
9836 16 13 1477 513
9835 25 28 221 802
9834 3 13 751 234
9833 7 23 1303 229
9832 6 10 1572 528
9831 23 16 1918 1042
9830 13 3 690 686
9829 26 7 618 442
9828 3 16 1105 256
9827 22 13 226 631
9826 25 28 724 816
9825 23 23 1382 991
9824 6 22 597 540
9823 10 6 1765 970
9822 28 6 707 517
9821 6 6 1445 1014
9820 19 9 1059 580
9819 3 13 1889 538
9818 19 3 1547 279
9817 26 13 1295 104
9816 19 29 1523 353
9815 10 19 1278 267
9814 16 10 1508 454
9813 25 6 216 182
9812 13 16 1785 297
9811 23 26 1520 942
9810 13 13 967 355
9809 29 13 1014 130
9808 19 13 1875 107
9807 13 23 916 1026
9806 13 26 1639 927
9805 22 29 1500 828
9804 10 29 676 526
9803 29 26 1522 215
9802 6 19 1243 977
9801 13 6 490 406
9800 23 20 1786 1041
9799 20 26 1863 104
9798 28 19 828 888
9797 26 26 496 520
9796 3 3 575 287
