id volume peso recompensa duração(s)
8099 6 16 1023 132
8098 6 28 1820 271
8097 6 19 1185 822
8096 3 16 1105 256
8095 13 13 1008 398
8094 16 3 836 819
8093 22 28 1002 795
8092 26 16 1296 524
8091 13 20 1951 729
8090 22 13 293 191
8089 28 6 1636 436
8088 20 23 1551 986
8087 23 23 1382 991
8086 7 3 1607 273
8085 13 3 690 686
8084 26 7 618 442
8083 25 28 521 989
8082 28 16 827 999
8081 19 6 1204 453
8080 29 22 561 236
8079 6 6 1445 1014
8078 22 16 982 229
8077 26 10 574 593
8076 9 22 909 192
8075 13 9 1857 1017
8074 13 6 1062 195
8073 13 3 455 292
8072 3 13 472 300
8071 16 3 279 744
8070 7 13 898 325
8069 26 29 610 917
8068 6 19 1243 977
8067 3 13 355 737
8066 16 13 1477 513
8065 3 13 1313 1080
8064 7 26 634 751
8063 19 16 1012 845
8062 16 29 1739 656
8061 25 6 647 415
8060 16 3 262 658
8059 22 3 1565 763
8058 26 7 738 375
8057 13 6 1062 195
8056 13 23 916 1026
8055 13 20 1951 729
8054 26 7 738 375
8053 25 16 620 1002
8052 3 13 685 443
8051 9 19 775 997
8050 6 6 1921 197
8049 13 3 455 292
8048 10 6 1747 577
8047 28 25 952 377
8046 3 16 753 124
8045 19 3 762 269
8044 3 10 1475 786
8043 25 13 609 1070
8042 16 22 491 581
8041 13 3 455 292
8040 23 23 1382 991
8039 29 29 969 833
8038 19 13 884 455
8037 19 28 512 778
8036 10 26 1843 187
8035 29 20 1972 641
8034 20 16 1200 991
8033 22 19 1628 332
8032 7 3 1607 273
8031 6 3 1176 551
8030 10 3 1886 632
8029 3 13 1306 202
8028 19 13 1875 107
8027 22 28 1002 795
8026 13 13 967 355
8025 9 22 452 901
8024 16 13 367 703
8023 25 28 1909 396
8022 29 20 1972 641
8021 3 22 940 937
8020 9 9 427 447
8019 3 13 1210 892
8018 3 13 633 583
8017 3 16 1796 762
8016 6 10 465 900
8015 7 26 1257 632
8014 19 6 1204 453
8013 19 22 1440 777
8012 20 20 418 893
8011 23 23 1366 481
8010 6 10 713 921
8009 29 13 1014 130
8008 13 13 1714 399
8007 13 29 1511 325
8006 7 16 789 650
8005 20 13 636 446
8004 22 28 347 1058
8003 7 20 1577 1043
8002 26 16 1303 358
8001 9 19 1281 241
8000 22 16 982 229
7999 7 20 1577 1043
7998 19 16 1489 751
7997 16 29 1002 441
7996 29 10 1463 145
7995 6 22 794 783
7994 3 13 1313 1080
7993 7 26 1166 552
7992 26 13 1295 104
7991 6 6 1058 294
7990 3 3 575 287
7989 10 10 588 654
7988 22 22 626 1048
7987 19 28 213 755
7986 16 28 935 528
7985 26 7 618 442
7984 25 22 471 448
7983 16 28 1863 653
7982 6 10 465 900
7981 20 16 1200 991
7980 7 16 764 617
7979 10 29 1194 399
7978 3 16 1105 256
7977 22 25 1227 810
7976 22 25 914 337
7975 22 16 1598 841
7974 13 25 1467 1058
7973 16 29 1593 882
7972 16 22 1579 619
7971 9 25 1529 1008
7970 29 16 1442 123
7969 19 6 324 237
7968 22 9 1509 598
7967 3 23 697 699
7966 13 25 1467 1058
7965 6 13 1713 686
7964 29 20 1704 502
7963 3 9 1558 1056
7962 22 19 470 470
7961 7 10 801 919
7960 16 22 1579 619
7959 19 13 884 455
7958 29 29 763 971
7957 20 16 823 524
7956 26 19 1397 1043
7955 25 22 471 448
7954 7 13 734 917
7953 16 29 1002 441
7952 19 19 1956 207
7951 10 29 1065 111
7950 10 10 588 654
7949 6 3 453 537
7948 7 23 907 152
7947 26 22 1065 616
7946 6 19 406 430
7945 22 13 1897 272
7944 13 29 1511 325
7943 6 19 1243 977
7942 19 22 735 193
7941 3 7 1565 226
7940 19 22 1440 777
7939 7 29 598 161
7938 6 19 1243 977
7937 16 29 1739 656
7936 28 16 827 999
7935 16 13 1718 114
7934 13 6 490 406
7933 9 6 1467 681
7932 19 16 1012 845
7931 19 22 735 193
7930 6 29 1800 116
7929 16 3 836 819
7928 16 29 533 935
7927 19 10 1820 348
7926 3 3 355 869
7925 20 23 204 293
7924 13 10 606 592
7923 28 16 827 999
7922 10 3 1641 417
7921 20 20 418 893
7920 16 16 1633 195
7919 10 13 419 950
7918 7 10 1630 963
7917 20 23 1236 246
7916 7 20 1577 1043
7915 22 29 1500 828
7914 7 16 789 650
7913 22 22 318 898
7912 25 28 724 816
7911 28 9 1185 918
7910 10 13 1315 328
7909 10 23 1205 1088
7908 23 20 437 996
7907 26 22 1165 1100
7906 22 16 982 229
7905 10 3 1886 632
7904 19 19 1437 576
7903 29 16 1442 123
7902 28 6 1636 436
7901 28 25 952 377
7900 6 3 615 970
7899 13 29 1511 325
7898 6 10 713 921
7897 22 29 1448 487
7896 6 16 1023 132
7895 13 3 203 818
7894 6 6 1058 294
7893 22 22 626 1048
7892 25 6 647 415
7891 13 26 396 664
7890 19 25 305 782
7889 16 6 1188 697
7888 7 26 1257 632
7887 9 9 1137 1019
7886 3 23 697 699
7885 19 6 1813 756
7884 6 16 618 1039
7883 3 3 355 869
7882 19 28 486 840
7881 13 26 1639 927
7880 19 13 1537 614
7879 19 10 1820 348
7878 13 3 690 686
7877 7 13 734 917
7876 13 13 1008 398
7875 25 22 1331 509
7874 13 6 1475 889
7873 3 10 1791 520
7872 9 9 427 447
7871 16 3 279 744
7870 22 29 1500 828
7869 22 13 226 631
7868 16 22 491 581
7867 16 16 527 1100
7866 16 28 1863 653
7865 7 10 1630 963
7864 3 22 940 937
7863 13 3 699 1056
7862 3 23 571 632
7861 22 22 318 898
7860 3 16 1391 846
7859 10 6 542 430
7858 7 20 1241 674
7857 22 28 347 1058
7856 16 28 875 1094
7855 29 23 1148 789
7854 16 13 671 726
7853 25 19 1889 468
7852 19 16 1967 865
7851 20 13 1054 815
7850 10 6 542 430
7849 20 7 894 300
7848 25 28 1521 284
7847 13 3 466 937
7846 19 16 1967 865
7845 22 3 1492 283
7844 16 29 1142 878
7843 23 13 206 128
7842 10 13 419 950
7841 20 7 894 300
7840 3 22 1768 195
7839 20 16 823 524
7838 10 26 1229 237
7837 13 25 1026 365
7836 9 19 1281 241
7835 7 26 1257 632
7834 6 26 1143 180
7833 3 13 685 443
7832 26 16 1303 358
