id volume peso recompensa duração(s)
7649 26 19 1397 1043
7648 16 29 1739 656
7647 10 16 1202 634
7646 25 13 1251 384
7645 20 10 1663 207
7644 20 23 204 293
7643 16 28 1821 660
7642 19 22 1200 449
7641 7 29 743 826
7640 13 29 719 531
7639 13 25 1467 1058
7638 20 23 204 293
7637 20 3 1785 160
7636 19 22 691 728
7635 13 3 621 723
7634 10 3 1641 417
7633 19 29 1523 353
7632 29 22 561 236
7631 7 13 898 325
7630 7 3 1607 273
7629 23 29 1232 389
7628 10 19 709 692
7627 3 9 1558 1056
7626 10 26 1843 187
7625 16 3 704 1025
7624 3 3 1563 535
7623 22 22 626 1048
7622 13 16 1785 297
7621 28 6 1953 299
7620 25 28 1370 535
7619 23 23 1382 991
7618 10 26 1229 237
7617 19 10 1820 348
7616 7 7 501 800
7615 19 22 735 193
7614 6 16 618 1039
7613 7 16 789 650
7612 3 13 355 737
7611 16 3 279 744
7610 3 16 220 351
7609 16 10 1309 888
7608 16 6 1188 697
7607 19 3 638 618
7606 29 23 1148 789
7605 23 3 1396 143
7604 20 23 204 293
7603 23 20 437 996
7602 6 26 1991 318
7601 16 6 1332 642
7600 25 25 371 509
7599 16 23 746 416
7598 16 3 1518 1053
7597 23 26 1520 942
7596 6 10 713 921
7595 19 3 1547 279
7594 6 19 406 430
7593 22 29 1448 487
7592 25 28 221 802
7591 16 26 1789 1077
7590 10 13 414 478
7589 7 29 598 161
7588 20 16 823 524
7587 19 22 1440 777
7586 16 26 1789 1077
7585 13 16 1838 354
7584 9 6 748 381
7583 29 26 1522 215
7582 29 20 1972 641
7581 26 20 971 308
7580 26 6 1627 732
7579 10 26 1229 237
7578 25 13 609 1070
7577 6 29 1859 261
7576 22 22 318 898
7575 9 25 849 1008
7574 19 26 309 271
7573 9 16 814 281
7572 25 28 724 816
7571 13 26 1073 1066
7570 6 29 834 900
7569 3 16 1456 192
7568 6 19 996 631
7567 20 23 204 293
7566 16 28 1821 660
7565 3 13 751 234
7564 28 22 330 563
7563 16 29 1002 441
7562 16 13 367 703
7561 26 20 1645 318
7560 3 16 220 351
7559 26 26 716 445
7558 19 22 1897 986
7557 26 19 1397 1043
7556 22 13 709 953
7555 16 10 1508 454
7554 22 25 914 337
7553 3 10 579 103
7552 6 3 1176 551
7551 26 16 1296 524
7550 10 13 347 187
7549 9 22 909 192
7548 19 28 512 778
7547 13 23 560 244
7546 25 13 546 1056
7545 20 16 823 524
7544 26 6 1627 732
7543 3 10 579 103
7542 9 9 1137 1019
7541 3 19 600 422
7540 23 20 1786 1041
7539 3 19 901 980
7538 16 29 1694 404
7537 22 16 982 229
7536 3 19 901 980
7535 13 6 1987 926
7534 13 10 606 592
7533 29 20 1704 502
7532 3 23 571 632
7531 19 28 512 778
7530 26 26 1261 1009
7529 29 29 969 833
