id volume peso recompensa duração(s)
13049 16 3 477 194
13048 29 10 1657 287
13047 16 16 878 697
13046 13 16 1894 625
13045 29 19 1268 1095
13044 19 28 486 840
13043 16 13 1477 513
13042 3 19 901 980
13041 6 19 486 789
13040 10 16 1202 634
13039 6 6 1921 197
13038 19 13 884 455
13037 22 28 1717 549
13036 13 23 1714 347
13035 23 7 936 609
13034 16 16 706 408
13033 16 29 533 935
13032 19 28 512 778
13031 6 13 1201 715
13030 3 19 1432 1051
13029 7 3 1823 958
13028 6 3 1176 551
13027 16 10 396 514
13026 22 22 318 898
13025 16 29 1002 441
13024 28 19 828 888
13023 19 25 305 782
13022 19 13 1784 152
13021 19 28 512 778
13020 28 16 827 999
13019 23 16 1936 498
13018 13 26 1639 927
13017 16 10 1508 454
13016 28 22 330 563
13015 7 13 1210 414
13014 29 29 969 833
13013 19 16 1489 751
13012 3 3 699 786
13011 19 3 1814 369
13010 13 10 1614 331
13009 22 3 338 357
13008 28 6 707 517
13007 7 3 1607 273
13006 13 29 626 332
13005 9 19 775 997
13004 19 16 1012 845
13003 3 20 1263 905
13002 19 3 522 1009
13001 16 13 671 726
13000 20 13 1054 815
12999 16 29 1593 882
12998 20 23 1325 338
12997 13 9 1857 1017
12996 16 13 1718 114
12995 19 16 1967 865
12994 19 6 324 237
12993 20 23 1236 246
12992 26 13 1295 104
12991 19 6 217 732
12990 22 16 1819 768
12989 6 16 1023 132
12988 19 13 1904 276
12987 26 16 403 402
12986 19 16 1012 845
12985 28 6 1065 121
12984 19 13 1040 651
12983 16 16 878 697
12982 19 22 1804 622
12981 20 13 848 198
12980 6 19 486 789
12979 28 6 1636 436
12978 16 20 816 1079
12977 7 26 1166 552
12976 3 16 753 124
12975 13 6 223 597
12974 20 16 1200 991
12973 6 6 442 900
12972 13 13 1008 398
12971 9 13 1442 168
12970 3 10 1475 786
12969 25 28 1370 535
12968 28 19 1240 826
12967 28 25 952 377
12966 6 3 1347 609
12965 6 16 1023 132
12964 23 29 1232 389
12963 6 22 666 504
12962 9 9 1137 1019
12961 22 16 1175 863
12960 13 3 466 937
12959 19 13 884 455
12958 3 16 1391 846
12957 23 23 881 353
12956 19 9 1059 580
12955 23 23 1366 481
12954 10 13 414 478
12953 16 29 1694 404
12952 19 6 1108 1031
12951 6 26 1991 318
12950 26 26 1170 838
12949 13 26 1073 1066
12948 7 20 412 756
12947 22 10 1848 196
12946 28 9 1185 918
12945 7 20 412 756
12944 7 20 1577 1043
12943 6 19 486 789
12942 6 16 647 872
12941 10 26 1229 237
12940 16 20 816 1079
12939 22 10 1848 196
12938 23 26 1913 600
12937 16 16 706 408
12936 16 3 836 819
12935 6 6 564 1017
12934 19 6 324 237
12933 6 10 1572 528
12932 13 6 1987 926
12931 3 19 1928 713
12930 28 6 1953 299
12929 19 6 1108 1031
12928 22 9 1509 598
12927 13 29 626 332
12926 29 10 1463 145
12925 20 26 1863 104
12924 16 13 1121 641
12923 6 22 666 504
12922 6 16 647 872
12921 7 3 1607 273
12920 22 13 667 765
12919 3 20 1434 362
12918 29 16 1369 817
12917 28 6 1065 121
12916 26 6 1156 1073
12915 7 23 1303 229
12914 3 13 1210 892
12913 29 16 1442 123
12912 23 16 1936 498
12911 3 22 1768 195
12910 22 13 667 765
12909 19 6 1108 1031
12908 22 19 287 752
12907 13 26 1073 1066
12906 19 6 1108 1031
12905 16 3 836 819
12904 13 13 967 355
12903 16 26 1789 1077
12902 13 10 606 592
12901 19 9 1897 881
12900 26 19 1397 1043
12899 26 7 738 375
12898 16 29 533 935
12897 23 29 957 387
12896 29 16 584 203
12895 28 25 952 377
12894 9 9 1137 1019
12893 20 13 636 446
12892 19 16 1319 385
12891 16 6 1188 697
12890 20 26 1863 104
12889 29 10 1463 145
12888 13 3 621 723
12887 6 6 1921 197
12886 3 10 984 463
12885 16 29 1694 404
12884 19 19 873 118
12883 19 26 309 271
12882 16 10 396 514
