id volume peso recompensa duração(s)
89 19 9 1059 580
88 7 20 412 756
87 13 3 466 937
86 19 6 1204 453
85 26 29 1233 434
84 10 10 588 654
83 25 28 1909 396
82 16 20 816 1079
81 19 13 1784 152
80 25 28 521 989
79 26 26 716 445
78 29 29 1019 326
77 6 28 1820 271
76 13 20 1925 840
75 26 26 496 520
74 25 28 221 802
73 13 10 483 694
72 26 6 1627 732
71 16 28 1821 660
70 7 20 1880 705
69 16 10 1081 1064
68 28 6 1065 121
67 7 3 1823 958
66 16 6 1332 642
65 22 19 783 277
64 23 20 1536 804
63 29 29 763 971
62 25 6 216 182
61 3 7 1565 226
60 26 22 1348 605
59 22 13 667 765
58 23 26 1520 942
57 16 10 1508 454
56 13 9 820 552
55 26 20 971 308
54 26 26 1790 648
53 3 9 1558 1056
52 7 26 634 751
51 3 19 600 422
50 22 13 293 191
49 3 20 1263 905
48 16 13 1718 114
47 19 25 1263 748
46 3 10 579 103
45 6 19 1591 138
