id volume peso recompensa duração(s)
44 19 19 873 118
43 29 20 1160 237
42 19 19 1437 576
41 25 16 620 1002
40 7 23 1303 229
39 16 19 1193 338
38 19 3 762 269
37 7 13 898 325
36 3 13 472 300
35 25 19 1889 468
34 29 20 1991 704
33 6 3 1347 609
32 19 25 854 790
31 16 13 707 359
30 29 16 1051 169
29 13 22 590 660
28 13 26 396 664
27 6 6 564 1017
26 25 28 724 816
25 23 16 1918 1042
24 3 13 1907 307
23 3 16 501 692
22 26 16 403 402
21 10 3 1886 632
20 13 3 621 723
19 3 20 1645 316
18 22 16 982 229
17 3 19 1432 1051
16 3 23 1410 1028
15 6 26 1291 1035
14 9 9 1137 1019
13 20 13 1542 128
12 26 22 1628 925
11 25 13 1251 384
10 23 16 868 608
9 13 29 1511 325
8 3 19 585 827
7 16 13 367 703
6 19 16 1967 865
5 19 28 946 1021
4 16 26 1590 728
3 6 26 1991 318
2 25 28 1370 535
1 16 13 1121 641
0 3 19 754 984
