id volMax pesoMax custo
1141 309 377 15136
1140 394 379 13241
1139 393 377 16543
1138 292 316 16581
1137 394 351 15473
1136 262 384 15363
1135 394 379 13241
1134 385 254 14819
1133 259 310 16154
1132 398 378 15048
1131 287 304 15787
1130 394 351 15473
1129 391 395 13796
1128 368 308 16575
1127 370 366 13618
1126 388 268 14521
1125 287 304 15787
1124 308 371 13865
1123 397 321 13931
1122 288 346 13476
1121 259 354 13356
1120 262 384 15363
1119 365 301 13406
1118 391 395 13796
1117 395 315 16790
1116 262 389 15106
1115 256 289 14860
1114 388 268 14521
1113 335 383 16287
1112 391 395 13796
1111 253 386 13481
1110 292 289 14548
1109 397 321 13931
1108 287 342 15977
1107 366 375 15556
1106 292 316 16581
1105 325 316 13378
1104 309 377 15136
1103 398 378 15048
1102 360 331 15444
1101 336 345 14342
1100 285 258 13044
1099 385 254 14819
1098 360 331 15444
1097 376 262 16090
1096 388 268 14521
1095 256 289 14860
1094 285 258 13044
1093 378 272 15057
1092 256 289 14860
