id volume peso recompensa duração(s)
13949 7 20 1577 1043
13948 16 6 1332 642
13947 9 22 452 901
13946 19 9 1059 580
13945 22 3 338 357
13944 16 29 1739 656
13943 19 22 1897 986
13942 13 25 550 100
13941 10 13 347 187
13940 16 28 875 1094
13939 10 13 414 478
13938 19 22 735 193
13937 6 22 666 504
13936 22 9 1805 279
13935 29 16 1051 169
13934 28 6 1636 436
13933 3 22 1662 201
13932 19 25 1263 748
13931 26 22 1628 925
13930 6 22 597 540
13929 25 25 371 509
13928 9 19 1281 241
13927 26 6 1156 1073
13926 22 19 470 470
13925 20 13 636 446
13924 6 19 1185 822
13923 19 22 1260 355
13922 6 6 1445 1014
13921 26 7 618 442
13920 19 13 1040 651
13919 29 16 1369 817
13918 25 22 580 176
13917 16 3 477 194
13916 22 13 667 765
13915 20 16 851 446
13914 23 23 1382 991
13913 3 19 901 980
13912 10 29 1065 111
13911 6 3 453 537
13910 28 16 327 1010
13909 7 7 828 643
13908 3 20 1645 316
13907 22 3 480 1037
13906 3 13 1313 1080
13905 13 26 1073 1066
13904 29 20 1972 641
13903 16 10 1081 1064
13902 25 6 647 415
13901 25 13 546 1056
13900 16 29 1739 656
13899 26 29 1233 434
13898 13 3 699 1056
13897 9 13 211 1039
13896 19 22 1719 159
13895 3 13 1210 892
13894 6 29 834 900
13893 16 13 707 359
13892 13 3 466 937
13891 16 16 772 229
13890 28 19 828 888
13889 22 13 667 765
13888 19 13 1040 651
13887 22 3 338 357
13886 16 28 875 1094
13885 3 22 1768 195
13884 3 10 1791 520
13883 29 20 1972 641
13882 7 26 1257 632
13881 10 6 542 430
13880 19 16 1351 615
13879 13 29 719 531
13878 22 13 1897 272
13877 19 6 324 237
13876 22 6 683 553
13875 20 20 418 893
13874 10 23 1205 1088
13873 16 22 491 581
13872 16 13 671 726
13871 13 10 1614 331
13870 28 6 707 517
13869 3 20 1263 905
13868 26 22 1487 269
13867 23 29 1232 389
13866 6 10 1572 528
13865 7 16 764 617
13864 25 13 546 1056
13863 6 26 1143 180
13862 16 10 1508 454
13861 6 6 1445 1014
13860 3 19 585 827
13859 13 9 820 552
13858 20 10 1663 207
13857 20 3 1785 160
13856 3 16 1391 846
13855 10 13 347 187
13854 3 22 1768 195
13853 16 28 1863 653
13852 26 22 1165 1100
13851 16 16 706 408
13850 23 16 1918 1042
13849 20 7 894 300
13848 19 6 1204 453
13847 7 10 1672 419
13846 6 6 1058 294
13845 7 3 1823 958
13844 29 26 719 600
13843 25 19 1889 468
13842 3 19 1928 713
13841 10 29 1065 111
13840 13 3 690 686
13839 7 16 789 650
13838 16 22 491 581
13837 16 13 1718 114
13836 13 6 1699 1020
13835 3 13 751 234
13834 19 13 1688 640
13833 25 28 1909 396
13832 16 3 227 464
13831 25 6 216 182
13830 16 29 1883 380
13829 13 3 203 818
13828 26 22 1513 447
13827 25 28 1909 396
13826 19 6 324 237
13825 29 10 483 1038
13824 22 13 226 631
13823 7 16 789 650
13822 7 29 598 161
13821 16 29 533 935
13820 19 22 691 728
13819 16 28 875 1094
13818 10 29 1488 1094
13817 19 16 1351 615
13816 13 25 550 100
13815 19 19 1990 106
13814 26 29 610 917
13813 28 9 1185 918
13812 6 6 631 145
13811 22 19 602 291
13810 9 6 1467 681
13809 26 26 1261 1009
13808 6 6 564 1017
13807 13 3 466 937
13806 22 28 347 1058
13805 7 13 1210 414
13804 16 10 1309 888
13803 13 25 1026 365
13802 22 13 293 191
13801 7 23 907 152
13800 25 6 216 182
13799 22 28 347 1058
13798 10 3 1886 632
13797 3 16 1456 192
13796 13 13 1008 398
13795 16 26 1789 1077
13794 16 3 704 1025
13793 7 10 1630 963
13792 13 20 1951 729
13791 25 22 861 590
13790 20 23 1551 986
13789 16 16 287 918
13788 16 3 227 464
13787 13 6 1987 926
13786 16 29 533 935
13785 19 19 1956 207
13784 13 6 1475 889
13783 22 22 930 324
13782 6 6 1921 197
13781 19 28 946 1021
13780 28 6 1953 299
13779 29 16 584 203
13778 19 16 1012 845
13777 10 10 553 631
13776 22 25 224 467
13775 23 16 1918 1042
13774 6 19 406 430
13773 29 26 1724 482
13772 22 19 287 752
13771 22 3 1565 763
13770 13 26 396 664
13769 10 3 1886 632
13768 22 13 709 953
13767 13 3 455 292
13766 9 19 775 997
13765 19 19 873 118
13764 26 19 1397 1043
13763 13 6 580 558
13762 13 20 1925 840
13761 7 7 501 800
13760 29 10 483 1038
13759 3 7 1565 226
13758 28 6 707 517
13757 6 28 1820 271
13756 10 29 1194 399
13755 3 16 1796 762
13754 20 13 1054 815
13753 22 25 224 467
13752 16 13 707 359
13751 22 13 293 191
13750 23 7 936 609
13749 19 16 1012 845
13748 10 13 414 478
13747 19 16 1489 751
13746 7 23 907 152
13745 22 22 930 324
13744 7 20 1241 674
13743 13 22 590 660
13742 19 3 638 618
13741 13 10 606 592
13740 10 26 1229 237
13739 19 28 486 840
13738 13 22 590 660
13737 6 6 442 900
13736 10 10 1285 483
13735 13 6 1987 926
13734 25 19 1753 524
13733 25 22 471 448
13732 13 26 1253 542
13731 23 23 881 353
13730 20 23 1236 246
13729 3 22 1768 195
13728 22 3 480 1037
13727 3 16 1391 846
13726 28 22 330 563
13725 29 23 1148 789
