id volume peso recompensa duração(s)
11249 9 13 211 1039
11248 7 7 501 800
11247 10 26 1843 187
11246 6 19 1591 138
11245 23 23 881 353
11244 26 20 971 308
11243 10 29 1065 111
11242 7 10 1672 419
11241 26 29 1233 434
11240 19 16 1319 385
11239 7 23 907 152
11238 19 25 854 790
11237 7 29 598 161
11236 16 10 1508 454
11235 22 25 914 337
11234 28 22 1166 491
11233 6 29 1859 261
11232 3 16 501 692
11231 10 10 588 654
11230 16 3 836 819
11229 25 6 647 415
11228 13 3 699 1056
11227 19 3 762 269
11226 16 16 527 1100
11225 23 29 957 387
11224 19 13 1904 276
11223 26 6 774 314
11222 16 16 527 1100
11221 22 9 1805 279
11220 26 22 1165 1100
11219 26 20 1645 318
11218 6 10 465 900
11217 6 10 465 900
11216 7 13 734 917
11215 16 10 1508 454
11214 13 29 626 332
11213 3 19 754 984
11212 7 10 801 919
11211 25 19 1753 524
11210 13 25 1026 365
11209 29 23 1148 789
11208 25 22 580 176
11207 13 13 1679 146
11206 22 13 226 631
11205 25 6 653 107
11204 22 3 480 1037
11203 23 26 1520 942
11202 13 6 1475 889
11201 19 16 1967 865
11200 20 13 848 198
11199 26 7 618 442
11198 13 3 795 302
11197 13 26 396 664
11196 7 23 1303 229
11195 7 16 764 617
11194 16 3 262 658
11193 22 29 1448 487
11192 23 16 868 608
11191 13 3 203 818
11190 13 3 455 292
11189 7 7 1524 189
11188 9 16 814 281
11187 3 3 715 977
11186 16 26 1789 1077
11185 6 6 564 1017
11184 16 28 1821 660
11183 22 19 602 291
11182 16 28 1863 653
11181 19 19 873 118
11180 3 16 1105 256
11179 26 16 403 402
11178 26 20 971 308
11177 16 3 262 658
11176 16 19 234 1001
11175 25 16 620 1002
11174 7 3 1823 958
11173 19 13 1784 152
11172 26 29 1233 434
11171 26 22 1487 269
11170 26 22 1513 447
11169 3 13 530 916
11168 7 23 1303 229
11167 28 6 1065 121
11166 10 13 414 478
11165 28 22 1166 491
11164 3 13 751 234
11163 3 23 571 632
11162 6 22 666 504
11161 10 26 1229 237
11160 23 29 1789 900
11159 22 16 644 313
11158 10 6 1765 970
11157 9 6 748 381
11156 16 29 533 935
11155 25 13 609 1070
11154 23 7 983 372
11153 13 25 550 100
11152 3 13 1210 892
11151 16 3 1518 1053
11150 16 29 1883 380
11149 20 23 1551 986
11148 29 16 1369 817
11147 19 22 1200 449
11146 10 6 1765 970
11145 3 13 1907 307
11144 13 23 916 1026
11143 26 26 1790 648
11142 28 6 1636 436
11141 3 16 1391 846
11140 23 23 1366 481
11139 22 13 1897 272
11138 3 3 715 977
11137 3 13 751 234
11136 6 3 453 537
11135 22 25 224 467
11134 23 26 1913 600
11133 19 22 735 193
11132 28 6 1065 121
11131 3 13 1907 307
11130 29 20 1991 704
11129 22 22 626 1048
11128 25 28 724 816
11127 22 13 1897 272
11126 6 16 1023 132
11125 23 20 437 996
11124 22 19 602 291
11123 19 3 784 755
11122 29 16 1369 817
11121 22 6 683 553
11120 22 25 1227 810
11119 6 22 562 614
11118 9 6 1467 681
11117 10 6 1765 970
11116 22 13 1897 272
11115 3 13 1502 270
11114 29 26 1724 482
11113 23 16 868 608
11112 3 10 1791 520
11111 23 26 1594 1052
11110 26 7 738 375
11109 26 22 1165 1100
11108 22 25 1227 810
11107 3 3 715 977
11106 13 13 1008 398
11105 19 22 1440 777
11104 29 16 1369 817
11103 7 10 1672 419
11102 10 13 1315 328
11101 7 20 1241 674
11100 10 6 1747 577
11099 3 20 1434 362
11098 29 16 1369 817
11097 16 10 1309 888
11096 16 3 262 658
11095 25 6 653 107
11094 13 23 560 244
11093 29 26 1522 215
11092 28 16 827 999
11091 25 22 580 176
11090 22 19 287 752
11089 13 10 1614 331
11088 16 6 755 874
11087 13 3 690 686
11086 13 10 629 410
11085 25 13 1251 384
11084 22 29 1500 828
11083 10 29 676 526
11082 23 20 437 996
11081 29 19 1268 1095
11080 19 25 844 478
11079 16 28 935 528
11078 7 10 801 919
11077 13 6 490 406
11076 25 22 580 176
11075 6 3 1176 551
11074 16 6 1188 697
11073 19 6 1204 453
11072 25 22 471 448
11071 16 22 491 581
11070 16 28 1863 653
11069 22 19 287 752
11068 7 20 1241 674
11067 7 26 1166 552
11066 9 13 1442 168
11065 9 6 748 381
11064 10 13 1315 328
11063 3 10 984 463
11062 19 19 1437 576
11061 3 23 1410 1028
11060 3 3 355 869
11059 22 13 709 953
11058 16 3 477 194
11057 3 22 1768 195
11056 9 22 452 901
11055 19 13 1875 107
11054 26 16 1303 358
11053 22 9 1509 598
11052 13 3 795 302
11051 23 26 1594 1052
11050 13 13 1710 800
11049 23 20 1786 1041
11048 13 3 621 723
11047 3 3 715 977
11046 22 13 226 631
11045 16 19 234 1001
11044 25 19 1753 524
11043 7 20 412 756
11042 20 16 851 446
11041 28 19 828 888
11040 26 29 1233 434
11039 3 20 1645 316
11038 7 20 1577 1043
11037 13 13 1008 398
11036 25 25 371 509
11035 10 26 1229 237
11034 3 13 530 916
11033 23 26 1520 942
11032 26 19 1397 1043
11031 26 22 1348 605
11030 3 23 1410 1028
11029 19 22 691 728
11028 7 23 1303 229
11027 16 19 1873 697
11026 7 13 734 917
11025 6 22 794 783
