id volume peso recompensa duração(s)
12824 13 3 621 723
12823 19 6 1813 756
12822 26 6 1156 1073
12821 19 13 1904 276
12820 23 26 1913 600
12819 19 3 522 1009
12818 26 26 496 520
12817 6 13 1713 686
12816 16 13 1477 513
12815 19 22 1804 622
12814 3 20 1263 905
12813 19 13 1784 152
12812 26 22 1487 269
12811 6 6 442 900
12810 19 3 638 618
12809 19 22 1200 449
12808 16 19 234 1001
12807 16 16 878 697
12806 10 13 419 950
12805 19 25 305 782
12804 25 28 221 802
12803 29 19 1268 1095
12802 29 16 1051 169
12801 16 6 755 874
12800 16 29 1730 638
12799 6 29 1859 261
12798 19 25 1263 748
12797 7 26 1166 552
12796 7 20 1880 705
12795 13 10 738 190
12794 10 10 1856 576
12793 16 20 816 1079
12792 25 28 1521 284
12791 6 10 1572 528
12790 13 23 916 1026
12789 19 13 884 455
12788 23 23 1382 991
12787 13 10 483 694
12786 28 16 827 999
12785 26 7 618 442
12784 10 29 1194 399
12783 6 26 1991 318
12782 13 29 1511 325
12781 3 13 1889 538
12780 23 26 1913 600
12779 22 10 1848 196
12778 28 25 952 377
12777 22 16 1175 863
12776 25 22 471 448
12775 3 16 501 692
12774 3 16 501 692
12773 22 29 1448 487
12772 10 26 1843 187
12771 28 22 330 563
12770 3 13 530 916
12769 19 13 1904 276
12768 13 6 1475 889
12767 20 13 1542 128
12766 22 25 914 337
12765 19 3 1547 279
12764 25 22 861 590
12763 10 10 1285 483
12762 28 19 828 888
12761 28 6 1953 299
12760 20 13 1542 128
12759 19 28 486 840
12758 7 16 789 650
12757 22 10 1848 196
12756 19 28 946 1021
12755 6 3 615 970
12754 19 3 638 618
12753 3 20 1263 905
12752 19 22 1804 622
12751 19 13 1688 640
12750 3 10 579 103
12749 29 20 1704 502
12748 7 23 907 152
12747 19 13 1875 107
12746 7 20 1241 674
12745 22 19 470 470
12744 6 26 1991 318
12743 19 19 1437 576
12742 13 29 626 332
12741 7 29 598 161
12740 3 13 1210 892
12739 29 26 1724 482
12738 22 13 667 765
12737 16 16 527 1100
12736 23 26 1594 1052
12735 23 16 1936 498
12734 9 16 814 281
12733 10 3 1641 417
12732 7 26 634 751
12731 22 19 1628 332
12730 26 26 496 520
12729 3 13 633 583
12728 29 16 1369 817
12727 22 19 1628 332
12726 28 25 952 377
12725 16 16 878 697
12724 7 3 1607 273
12723 3 13 685 443
12722 22 16 1175 863
12721 13 13 967 355
12720 25 28 1521 284
12719 22 16 982 229
12718 22 22 930 324
12717 29 29 763 971
12716 6 28 1820 271
12715 13 3 795 302
12714 26 22 1348 605
12713 6 19 996 631
12712 20 23 204 293
12711 29 10 243 775
12710 28 25 952 377
12709 9 9 427 447
12708 19 3 1814 369
12707 13 16 1894 625
12706 25 28 221 802
12705 23 23 1382 991
12704 7 7 828 643
12703 23 23 1366 481
12702 29 16 1051 169
12701 13 3 699 1056
12700 29 29 1019 326
12699 16 28 1863 653
12698 13 25 1467 1058
12697 22 3 1565 763
12696 13 9 1857 1017
12695 25 16 1200 591
12694 25 13 1251 384
12693 29 26 719 600
12692 25 22 1331 509
12691 19 3 1982 619
12690 29 29 763 971
12689 26 29 610 917
12688 26 26 496 520
12687 23 16 1918 1042
12686 10 3 547 766
12685 13 26 1253 542
12684 20 13 1054 815
12683 25 6 216 182
12682 23 29 957 387
12681 3 10 579 103
12680 7 29 598 161
12679 22 19 783 277
12678 29 29 1019 326
12677 25 25 371 509
12676 13 25 550 100
12675 26 7 618 442
12674 23 16 1936 498
12673 6 26 1991 318
12672 28 16 327 1010
12671 29 10 1463 145
12670 22 22 626 1048
12669 16 16 527 1100
12668 16 3 836 819
12667 6 16 618 1039
12666 3 19 1432 1051
12665 19 3 1982 619
12664 3 16 1796 762
12663 19 26 309 271
12662 7 13 1210 414
12661 28 6 1208 309
12660 19 22 1897 986
12659 26 13 1295 104
12658 13 22 590 660
12657 22 22 265 766
12656 29 16 1051 169
12655 3 13 685 443
12654 10 3 1886 632
12653 16 13 1121 641
12652 7 13 898 325
12651 7 10 1630 963
12650 3 23 571 632
12649 29 29 763 971
12648 7 29 743 826
12647 28 19 828 888
12646 10 13 347 187
12645 10 13 419 950
12644 19 13 1040 651
12643 26 26 716 445
12642 13 3 795 302
12641 29 29 969 833
12640 22 16 1819 768
12639 6 19 996 631
12638 10 6 1747 577
12637 3 16 501 692
12636 16 16 527 1100
12635 7 10 1672 419
12634 16 26 1789 1077
12633 23 3 1396 143
12632 26 10 574 593
12631 19 26 836 356
12630 3 16 220 351
12629 7 7 501 800
12628 19 3 762 269
12627 3 13 1210 892
12626 10 6 1765 970
12625 3 19 600 422
12624 29 23 1148 789
12623 10 29 1194 399
12622 25 28 1521 284
12621 19 28 213 755
12620 16 29 1739 656
12619 3 13 633 583
12618 3 16 220 351
12617 26 16 403 402
12616 10 22 1694 969
12615 3 19 600 422
12614 29 20 1160 237
12613 3 10 1791 520
12612 25 22 471 448
12611 22 28 1002 795
12610 22 10 1233 546
12609 9 13 1442 168
12608 16 6 1188 697
12607 6 22 562 614
12606 13 20 1925 840
12605 13 29 626 332
12604 7 29 598 161
12603 26 29 610 917
12602 13 29 1255 923
12601 20 23 204 293
12600 6 19 996 631
