id volume peso recompensa duração(s)
11699 13 25 1026 365
11698 26 22 1165 1100
11697 25 13 609 1070
11696 19 26 836 356
11695 13 25 550 100
11694 19 28 946 1021
11693 22 9 1805 279
11692 26 10 574 593
11691 16 22 491 581
11690 22 9 1805 279
11689 6 6 564 1017
11688 19 3 522 1009
11687 7 16 789 650
11686 29 19 1268 1095
11685 9 25 849 1008
11684 3 16 1105 256
11683 16 19 234 1001
11682 16 29 1083 521
11681 9 25 849 1008
11680 3 16 220 351
11679 22 22 318 898
11678 23 20 1536 804
11677 3 22 1768 195
11676 3 16 1391 846
11675 19 28 486 840
11674 3 13 1889 538
11673 19 28 512 778
11672 16 10 1309 888
11671 22 10 1079 154
11670 23 29 957 387
11669 3 13 1306 202
11668 22 16 1598 841
11667 29 10 1657 287
11666 9 9 427 447
11665 10 6 542 430
11664 23 20 437 996
11663 16 3 704 1025
11662 6 6 631 145
11661 25 22 1331 509
11660 25 28 221 802
11659 19 29 1523 353
11658 16 28 1863 653
11657 23 26 1594 1052
11656 16 3 279 744
11655 23 7 936 609
11654 26 29 1233 434
11653 19 26 309 271
11652 26 16 1296 524
11651 19 29 1523 353
11650 9 16 814 281
11649 13 26 1253 542
11648 13 25 1026 365
11647 29 26 1522 215
11646 25 22 471 448
11645 13 13 1710 800
11644 3 13 1907 307
11643 3 3 715 977
11642 6 29 834 900
11641 13 25 550 100
11640 16 29 533 935
11639 13 10 738 190
11638 13 13 1710 800
11637 3 23 1410 1028
11636 23 20 1786 1041
11635 13 16 1785 297
11634 13 9 820 552
11633 19 28 946 1021
11632 19 26 309 271
11631 13 13 1679 146
11630 6 22 597 540
11629 26 22 1165 1100
11628 6 29 1800 116
11627 13 20 1951 729
11626 16 29 1593 882
11625 23 29 1232 389
11624 13 9 1857 1017
11623 19 6 324 237
11622 3 13 530 916
11621 10 13 414 478
11620 16 13 1718 114
11619 10 29 676 526
11618 16 16 1633 195
11617 13 10 738 190
11616 3 13 472 300
11615 13 25 1467 1058
11614 22 3 480 1037
11613 13 6 490 406
11612 3 20 1645 316
11611 6 6 1445 1014
11610 16 13 671 726
11609 3 13 1889 538
11608 3 16 1391 846
11607 19 3 1814 369
11606 13 10 629 410
11605 19 3 1982 619
11604 16 3 227 464
11603 9 9 1137 1019
11602 7 26 634 751
11601 19 9 1059 580
11600 19 25 844 478
11599 22 16 1175 863
11598 22 3 338 357
11597 28 19 828 888
11596 20 20 418 893
11595 16 20 816 1079
11594 26 6 1156 1073
11593 16 3 704 1025
11592 3 3 715 977
11591 6 26 1991 318
11590 19 13 1904 276
11589 22 28 1002 795
11588 13 23 916 1026
11587 22 19 470 470
11586 26 20 1645 318
11585 20 3 1785 160
11584 19 10 1820 348
11583 16 29 1083 521
11582 16 29 1083 521
11581 26 19 244 1055
11580 23 29 1232 389
11579 16 28 1821 660
11578 23 20 1536 804
11577 9 16 814 281
11576 19 19 1437 576
11575 26 26 716 445
11574 22 13 709 953
11573 22 22 318 898
11572 13 3 466 937
11571 13 29 719 531
11570 3 13 1313 1080
11569 13 25 1467 1058
11568 3 10 579 103
11567 10 19 709 692
11566 6 10 1572 528
11565 28 9 1185 918
11564 28 6 707 517
11563 7 10 1672 419
11562 10 29 1194 399
11561 3 23 571 632
11560 9 6 748 381
11559 13 25 1467 1058
11558 19 13 1784 152
11557 7 13 898 325
11556 25 28 724 816
11555 7 16 789 650
11554 19 6 217 732
11553 16 19 1873 697
11552 28 6 1953 299
11551 28 16 827 999
11550 13 26 1639 927
11549 29 16 1051 169
11548 19 13 1875 107
11547 3 19 1432 1051
11546 19 3 762 269
11545 25 6 653 107
11544 28 6 707 517
11543 13 10 1614 331
11542 16 3 836 819
11541 19 22 735 193
11540 22 13 293 191
11539 9 19 1281 241
11538 13 6 1062 195
11537 3 16 501 692
11536 19 22 1719 159
11535 29 20 1991 704
11534 22 9 1509 598
11533 10 3 1886 632
11532 3 3 699 786
11531 28 6 1636 436
11530 13 10 629 410
11529 29 16 1442 123
11528 16 16 772 229
11527 26 29 1233 434
11526 22 22 265 766
11525 13 3 466 937
11524 6 13 1713 686
11523 16 23 746 416
11522 3 19 1432 1051
11521 22 3 338 357
11520 10 3 1886 632
11519 29 16 584 203
11518 3 23 697 699
11517 19 3 522 1009
11516 26 16 1296 524
11515 26 29 1233 434
11514 20 13 1054 815
11513 16 23 746 416
11512 26 29 1233 434
11511 19 13 1784 152
11510 19 22 735 193
11509 22 28 1717 549
11508 6 19 1591 138
11507 26 26 716 445
11506 13 20 1951 729
11505 22 25 914 337
11504 29 16 584 203
11503 19 6 217 732
11502 3 13 355 737
11501 3 3 699 786
11500 26 26 1261 1009
11499 29 26 1522 215
11498 20 26 1863 104
11497 29 29 763 971
11496 13 29 1511 325
11495 9 16 814 281
11494 13 3 455 292
11493 10 13 419 950
11492 9 6 1467 681
11491 13 13 1679 146
11490 3 10 1791 520
11489 22 29 1500 828
11488 3 13 1313 1080
11487 19 22 1200 449
11486 16 29 1083 521
11485 6 6 442 900
11484 26 22 1165 1100
11483 20 13 848 198
11482 19 6 1813 756
11481 9 13 211 1039
11480 16 3 279 744
11479 7 3 1607 273
11478 13 6 580 558
11477 9 25 849 1008
11476 10 16 1202 634
11475 16 3 704 1025
