id volume peso recompensa duração(s)
10349 3 22 1662 201
10348 19 10 1820 348
10347 20 13 1054 815
10346 13 6 580 558
10345 16 3 1518 1053
10344 6 19 1591 138
10343 10 19 709 692
10342 6 16 647 872
10341 6 28 1820 271
10340 13 25 1026 365
10339 13 23 560 244
10338 22 13 226 631
10337 26 26 1790 648
10336 26 26 1170 838
10335 3 22 1662 201
10334 20 7 386 964
10333 16 13 707 359
10332 19 25 844 478
10331 6 16 1023 132
10330 6 26 1291 1035
10329 16 16 878 697
10328 16 28 935 528
10327 16 22 1579 619
10326 19 6 1813 756
10325 23 16 1936 498
10324 29 13 1014 130
10323 19 3 762 269
10322 29 29 1019 326
10321 16 10 1081 1064
10320 26 7 738 375
10319 10 19 709 692
10318 23 29 1789 900
10317 26 22 1628 925
10316 6 13 1713 686
10315 13 10 629 410
10314 6 6 1058 294
10313 10 3 1886 632
10312 25 22 1331 509
10311 13 23 916 1026
10310 29 20 1160 237
10309 3 22 1768 195
10308 6 26 1143 180
10307 7 16 789 650
10306 19 13 1875 107
10305 3 13 751 234
10304 13 25 1467 1058
10303 28 9 1185 918
10302 22 13 667 765
10301 16 13 707 359
10300 13 10 1614 331
10299 9 19 775 997
10298 20 13 1542 128
10297 25 16 1200 591
10296 16 28 875 1094
10295 13 6 223 597
10294 23 13 206 128
10293 19 22 1897 986
10292 3 20 1434 362
10291 3 3 575 287
10290 10 23 1205 1088
10289 28 22 330 563
10288 20 10 1569 720
10287 3 13 1502 270
10286 19 16 1967 865
10285 19 22 1260 355
10284 28 19 1240 826
10283 10 19 1278 267
10282 6 19 486 789
10281 19 3 1814 369
10280 13 13 1710 800
10279 3 16 1105 256
10278 3 10 1791 520
10277 10 23 1205 1088
10276 22 19 783 277
10275 19 16 1489 751
10274 3 13 751 234
10273 26 26 1261 1009
10272 22 9 1805 279
10271 29 29 763 971
10270 9 9 427 447
10269 6 26 1143 180
10268 6 13 1201 715
10267 10 10 1285 483
10266 10 19 1278 267
10265 16 29 1883 380
10264 16 28 935 528
10263 13 23 1714 347
10262 20 16 823 524
10261 22 10 1233 546
10260 10 10 1856 576
10259 19 13 1875 107
10258 9 13 211 1039
10257 6 16 618 1039
10256 16 10 396 514
10255 26 7 618 442
10254 19 13 884 455
10253 19 19 1956 207
10252 13 13 967 355
10251 6 22 562 614
10250 7 23 907 152
10249 26 20 971 308
10248 16 13 1718 114
10247 25 16 1200 591
10246 19 6 1204 453
10245 7 10 801 919
10244 16 13 671 726
10243 25 13 1251 384
10242 19 16 1351 615
10241 16 28 875 1094
10240 19 13 1040 651
10239 16 29 1593 882
10238 25 16 620 1002
10237 10 6 1747 577
10236 10 22 1694 969
10235 23 16 1918 1042
10234 26 22 1628 925
10233 16 16 878 697
10232 22 28 1717 549
10231 13 13 1710 800
10230 10 7 1801 301
10229 6 13 1201 715
10228 25 28 521 989
10227 28 6 1208 309
10226 16 19 1873 697
10225 10 23 1205 1088
10224 13 20 1925 840
10223 19 3 522 1009
10222 19 16 1489 751
10221 16 6 755 874
10220 22 29 1500 828
10219 26 29 267 777
10218 19 3 638 618
10217 3 16 753 124
10216 10 6 1747 577
10215 19 16 1967 865
10214 16 29 1002 441
10213 22 16 1175 863
10212 6 13 1201 715
10211 19 13 1040 651
10210 19 22 1804 622
10209 6 22 597 540
10208 7 16 789 650
10207 29 16 584 203
10206 6 19 486 789
10205 19 6 1813 756
10204 10 3 1641 417
10203 13 22 590 660
10202 10 6 1747 577
10201 9 22 452 901
10200 3 13 1306 202
10199 13 9 1857 1017
10198 29 10 1463 145
10197 13 22 590 660
10196 22 10 1079 154
10195 7 7 828 643
10194 7 20 1880 705
10193 29 26 719 600
10192 28 6 1953 299
10191 3 19 754 984
10190 29 16 1051 169
10189 13 10 1614 331
10188 16 28 1821 660
10187 25 25 371 509
10186 7 10 1672 419
10185 22 16 1819 768
10184 16 19 1193 338
10183 29 26 1724 482
10182 26 6 1156 1073
10181 23 20 1536 804
10180 16 29 1883 380
10179 19 6 324 237
10178 19 16 1012 845
10177 10 13 414 478
10176 13 6 1062 195
10175 3 20 1434 362
10174 7 26 1166 552
10173 22 9 1805 279
10172 16 19 234 1001
10171 13 6 1475 889
10170 3 22 1768 195
10169 22 3 338 357
10168 20 16 1200 991
10167 22 13 709 953
10166 3 19 600 422
10165 16 6 1332 642
10164 25 13 609 1070
10163 13 6 223 597
10162 16 3 836 819
10161 26 22 1065 616
10160 26 22 1513 447
10159 13 13 1679 146
10158 6 6 1058 294
10157 19 9 1897 881
10156 22 16 1175 863
10155 9 9 1137 1019
10154 26 6 774 314
10153 20 13 1542 128
10152 19 3 1547 279
10151 13 3 203 818
10150 6 29 1800 116
10149 22 22 930 324
10148 3 13 1907 307
10147 26 10 574 593
10146 22 22 626 1048
10145 26 26 716 445
10144 3 19 585 827
10143 13 29 1511 325
10142 16 6 755 874
10141 22 19 470 470
10140 26 26 496 520
10139 3 23 1410 1028
10138 13 6 1475 889
10137 22 13 667 765
10136 16 10 1309 888
10135 6 6 442 900
10134 20 13 636 446
10133 10 19 1278 267
10132 10 13 1315 328
10131 3 3 575 287
10130 6 19 1185 822
10129 10 3 547 766
10128 13 25 1467 1058
10127 23 3 1396 143
10126 10 3 1641 417
10125 13 25 550 100
