id volume peso recompensa duração(s)
12149 25 6 216 182
12148 19 6 1813 756
12147 22 25 1227 810
12146 29 10 1657 287
12145 19 22 691 728
12144 9 19 775 997
12143 16 13 1718 114
12142 22 13 709 953
12141 29 26 1522 215
12140 7 7 828 643
12139 22 16 644 313
12138 26 26 1790 648
12137 10 26 410 192
12136 19 3 1547 279
12135 25 22 1331 509
12134 20 10 1663 207
12133 20 23 1551 986
12132 22 9 1805 279
12131 22 3 1492 283
12130 10 13 1315 328
12129 6 19 406 430
12128 3 13 685 443
12127 19 25 844 478
12126 13 10 606 592
12125 3 22 1662 201
12124 25 22 861 590
12123 13 29 1255 923
12122 3 16 1391 846
12121 22 10 1848 196
12120 16 3 227 464
12119 20 20 418 893
12118 16 13 1477 513
12117 3 19 952 540
12116 23 29 1232 389
12115 10 19 709 692
12114 26 10 574 593
12113 10 26 1229 237
12112 29 20 1160 237
12111 16 3 836 819
12110 13 3 203 818
12109 22 3 1492 283
12108 10 10 1285 483
12107 16 6 1907 397
12106 9 19 1281 241
12105 10 29 1488 1094
12104 16 13 367 703
12103 13 29 1255 923
12102 26 19 244 1055
12101 3 19 754 984
12100 13 6 1699 1020
12099 10 22 1694 969
12098 26 19 1397 1043
12097 10 29 1065 111
12096 3 23 697 699
12095 16 16 878 697
12094 29 16 584 203
12093 20 3 1785 160
12092 3 13 751 234
12091 7 10 1630 963
12090 20 10 1569 720
12089 25 22 580 176
12088 19 22 1804 622
12087 16 10 1309 888
12086 23 7 936 609
12085 22 13 709 953
12084 13 26 1639 927
12083 29 19 1268 1095
12082 16 23 746 416
12081 7 29 743 826
12080 23 23 881 353
12079 7 16 764 617
12078 6 6 442 900
12077 3 3 355 869
12076 16 29 1142 878
12075 19 13 1537 614
12074 25 16 620 1002
12073 26 22 1165 1100
12072 29 10 1657 287
12071 3 3 1563 535
12070 19 13 1040 651
12069 13 6 580 558
12068 3 13 685 443
12067 7 23 1303 229
12066 16 16 772 229
12065 13 23 560 244
12064 9 22 452 901
12063 10 29 1065 111
12062 16 6 1188 697
12061 29 26 1724 482
12060 19 3 522 1009
12059 3 19 901 980
12058 10 3 547 766
12057 10 6 1765 970
12056 19 16 1012 845
12055 19 25 844 478
12054 16 10 396 514
12053 22 19 470 470
12052 6 29 1800 116
12051 26 26 1261 1009
12050 13 6 223 597
12049 3 3 575 287
12048 19 3 784 755
12047 28 16 827 999
12046 3 19 600 422
12045 16 19 1873 697
12044 23 3 1396 143
12043 26 6 774 314
12042 19 22 1440 777
12041 22 19 470 470
12040 19 16 1351 615
12039 10 10 588 654
12038 26 29 267 777
12037 19 13 1537 614
12036 29 26 1522 215
12035 9 22 909 192
12034 22 28 347 1058
12033 16 3 477 194
12032 22 19 783 277
12031 16 16 1633 195
12030 16 16 1633 195
12029 7 13 1210 414
12028 20 26 1863 104
12027 10 3 547 766
12026 10 19 709 692
12025 23 16 868 608
12024 20 13 636 446
12023 19 9 1897 881
12022 10 7 1801 301
12021 13 6 1699 1020
12020 22 22 930 324
12019 3 7 1565 226
12018 3 16 753 124
12017 7 13 1210 414
12016 13 3 455 292
12015 3 13 685 443
12014 13 6 490 406
12013 22 25 1227 810
12012 7 23 1303 229
12011 22 16 1598 841
12010 19 16 1319 385
12009 3 22 940 937
12008 16 29 533 935
12007 3 16 1796 762
12006 16 3 477 194
12005 25 13 546 1056
12004 13 29 626 332
12003 7 23 1303 229
12002 16 23 746 416
12001 28 6 1953 299
12000 9 6 748 381
11999 6 16 618 1039
11998 26 6 774 314
11997 13 10 738 190
11996 13 16 1894 625
11995 7 20 1880 705
11994 7 20 1880 705
11993 9 6 748 381
11992 3 9 1558 1056
11991 26 19 1397 1043
11990 7 16 764 617
11989 10 23 1205 1088
11988 3 13 1313 1080
11987 16 3 279 744
11986 10 22 1694 969
11985 28 6 1208 309
11984 22 25 914 337
11983 6 29 1859 261
11982 3 13 685 443
11981 22 22 265 766
11980 13 20 1951 729
11979 7 13 898 325
11978 7 26 634 751
11977 13 3 699 1056
11976 7 20 1880 705
11975 25 13 609 1070
11974 29 10 1463 145
11973 26 16 403 402
11972 3 19 754 984
11971 9 19 775 997
11970 7 20 412 756
11969 3 13 1907 307
11968 23 26 1594 1052
11967 20 16 1200 991
11966 3 3 699 786
11965 28 6 1065 121
11964 13 22 590 660
11963 22 28 1717 549
11962 6 26 1291 1035
11961 25 13 1251 384
11960 7 13 1210 414
11959 10 10 553 631
11958 13 10 606 592
11957 25 28 521 989
11956 23 26 1594 1052
11955 9 16 814 281
11954 9 9 1137 1019
11953 16 3 704 1025
11952 3 22 940 937
11951 16 6 1188 697
11950 16 6 1332 642
11949 7 26 634 751
11948 13 16 1785 297
11947 10 26 1843 187
11946 19 16 1489 751
11945 19 3 762 269
11944 6 6 1058 294
11943 25 28 521 989
11942 3 19 600 422
11941 23 7 983 372
11940 20 13 1542 128
11939 10 10 1285 483
11938 3 19 1432 1051
11937 13 9 1857 1017
11936 13 6 1475 889
11935 16 16 527 1100
11934 26 7 618 442
11933 3 13 530 916
11932 7 29 743 826
11931 3 13 1306 202
11930 3 19 1432 1051
11929 7 23 1303 229
11928 19 13 1688 640
11927 29 16 1051 169
11926 3 3 699 786
11925 26 19 244 1055
