id volume peso recompensa duração(s)
4260 23 13 206 128
6970 10 13 419 950
8891 3 13 1889 538
549 19 3 762 269
4671 19 3 784 755
3372 19 9 1897 881
5343 3 13 472 300
7430 19 22 1897 986
10322 29 29 1019 326
13234 22 25 914 337
4038 19 25 854 790
7205 25 28 1370 535
4612 25 25 371 509
6856 13 20 1951 729
140 6 22 794 783
1846 22 3 480 1037
9125 3 23 571 632
14036 13 23 1714 347
6038 22 16 1175 863
8954 10 29 676 526
8050 6 6 1921 197
11053 22 9 1509 598
11614 22 3 480 1037
3871 16 22 491 581
58 6 3 615 970
8863 7 7 828 643
10538 16 10 1508 454
5427 3 13 1210 892
6762 29 20 1160 237
5483 25 6 216 182
8610 6 19 1243 977
5610 19 3 638 618
13115 10 10 1856 576
14005 20 10 1663 207
6833 19 3 1547 279
4455 23 7 936 609
1354 26 22 1165 1100
1275 22 13 226 631
13516 16 29 1142 878
1128 9 6 748 381
1333 25 16 1200 591
9041 13 3 690 686
6096 3 13 1313 1080
5792 26 13 1295 104
2903 28 22 330 563
9608 13 16 1894 625
14187 13 20 1925 840
2435 29 10 483 1038
853 25 16 620 1002
8705 22 19 602 291
10117 10 10 553 631
7846 19 16 1967 865
1015 19 16 1489 751
11113 23 16 868 608
5551 19 13 1688 640
2009 13 10 1614 331
11968 23 26 1594 1052
12924 16 13 1121 641
10394 6 26 1991 318
1871 3 19 952 540
13444 25 19 1889 468
7428 19 16 1967 865
4398 22 3 338 357
8253 20 10 1663 207
1757 20 16 851 446
1896 22 28 1002 795
2702 3 19 1928 713
13589 6 22 562 614
11585 20 3 1785 160
10900 13 6 223 597
5951 16 22 1579 619
10367 26 26 1170 838
3208 3 19 901 980
6498 19 6 1204 453
2264 16 16 706 408
7771 16 19 234 1001
959 13 13 1710 800
2665 13 6 1062 195
10871 23 3 1396 143
4284 26 22 1165 1100
12913 29 16 1442 123
7762 10 19 1278 267
11883 25 6 653 107
8014 19 6 1204 453
12436 25 22 580 176
1028 16 3 1518 1053
9117 3 13 472 300
2349 19 25 305 782
5941 26 26 716 445
10378 29 29 763 971
5749 13 26 1073 1066
9910 10 26 1843 187
12295 3 3 1563 535
1245 20 3 1785 160
7738 10 29 676 526
12270 6 3 1347 609
5010 19 16 1489 751
11003 10 6 1747 577
5910 25 25 371 509
11560 9 6 748 381
5219 29 16 1369 817
11636 23 20 1786 1041
5055 19 13 1688 640
2094 20 26 1863 104
4291 13 13 1679 146
10441 13 26 1639 927
13394 16 3 262 658
12659 26 13 1295 104
2932 10 13 1315 328
637 13 25 1026 365
583 16 26 1590 728
10864 26 19 244 1055
6629 13 3 203 818
6580 28 6 1953 299
4764 13 22 590 660
10193 29 26 719 600
13688 16 28 1863 653
5541 7 29 598 161
11078 7 10 801 919
12598 9 25 1529 1008
10697 19 28 512 778
8555 13 29 719 531
2454 7 20 1880 705
8867 22 16 1819 768
10244 16 13 671 726
14392 13 6 1699 1020
9421 10 7 1801 301
13727 3 16 1391 846
11413 16 6 1188 697
9222 16 13 671 726
640 3 22 1768 195
11925 26 19 244 1055
11848 10 6 1765 970
3257 16 16 287 918
5763 6 22 666 504
6905 13 25 550 100
10951 16 10 1081 1064
5917 23 20 437 996
7489 16 28 935 528
7214 25 28 521 989
13425 9 13 1442 168
2204 29 20 1972 641
3477 10 29 676 526
9855 20 7 894 300
1005 19 25 305 782
7199 7 20 1880 705
10064 22 16 644 313
1665 3 13 472 300
9251 25 22 1331 509
4779 7 13 898 325
12182 16 29 1083 521
7440 26 26 1790 648
12874 16 19 1873 697
