id volume peso recompensa duração(s)
10152 19 3 1547 279
562 10 19 1278 267
12067 7 23 1303 229
9759 16 16 772 229
11014 9 19 1281 241
5836 13 23 1714 347
8677 22 16 644 313
3206 26 26 1170 838
5869 26 22 1513 447
5165 19 13 1784 152
7620 25 28 1370 535
7813 25 16 1200 591
11449 10 22 1694 969
14290 25 28 1370 535
502 16 13 671 726
2306 9 19 1281 241
7308 19 25 854 790
5838 19 13 884 455
11126 6 16 1023 132
11351 6 10 465 900
4226 16 3 227 464
273 22 6 683 553
11326 10 19 1278 267
10019 10 22 1694 969
2220 19 28 946 1021
4157 29 26 719 600
5714 3 13 1210 892
10965 20 10 1569 720
2988 16 28 1821 660
56 10 13 347 187
10795 3 16 1105 256
12415 10 16 1202 634
8558 28 22 1166 491
6786 16 22 491 581
11545 25 6 653 107
7653 3 16 753 124
12715 13 3 795 302
12866 3 16 1391 846
7068 3 20 1263 905
4810 19 16 1319 385
13822 7 29 598 161
12950 26 26 1170 838
6720 19 13 1040 651
5856 6 26 1143 180
12379 19 3 522 1009
3115 13 10 629 410
10258 9 13 211 1039
2125 6 29 834 900
7823 19 16 1967 865
14279 16 29 1083 521
9035 13 29 626 332
170 23 7 936 609
4541 19 19 873 118
4231 23 20 1536 804
1849 28 6 1208 309
5240 3 20 1434 362
5166 29 16 584 203
728 16 29 533 935
13279 16 13 1477 513
6758 6 26 1143 180
14261 28 9 1185 918
10388 19 25 844 478
12484 29 26 719 600
1967 26 20 971 308
13010 13 10 1614 331
11789 7 7 501 800
3157 13 13 1710 800
2783 26 22 1628 925
1933 20 23 1236 246
10301 16 13 707 359
4375 26 26 716 445
6873 29 16 1051 169
3179 3 13 1502 270
4493 22 9 1805 279
5378 22 10 1233 546
5751 6 26 1991 318
7500 10 10 588 654
1542 16 29 1142 878
13543 16 16 878 697
3770 22 25 1227 810
13188 23 20 437 996
8182 22 22 930 324
6614 26 29 610 917
8239 16 29 1883 380
9305 28 6 1636 436
972 7 16 789 650
6474 22 16 1175 863
5908 19 25 844 478
9198 10 26 1843 187
2342 16 6 1907 397
3932 28 6 1065 121
8070 7 13 898 325
9527 19 13 1688 640
7523 10 10 553 631
6537 6 6 442 900
3922 29 16 1369 817
7665 23 3 1396 143
3955 25 13 609 1070
13066 26 22 1065 616
6228 29 16 584 203
472 29 10 1657 287
11765 9 6 1467 681
11802 20 23 1236 246
6133 13 10 629 410
7420 10 10 588 654
4135 7 3 1823 958
5118 3 19 901 980
10837 20 13 1054 815
9477 6 6 1058 294
2333 3 13 1907 307
767 3 23 697 699
14062 19 13 1784 152
6751 6 16 647 872
8202 19 6 1108 1031
7210 19 16 1351 615
9455 19 6 217 732
6801 16 13 654 720
3281 22 13 293 191
10583 3 22 940 937
931 7 10 1630 963
629 16 16 527 1100
9727 16 6 755 874
6587 13 6 1987 926
6265 10 26 1229 237
9836 16 13 1477 513
2379 10 16 1202 634
294 19 19 1990 106
8917 29 16 1442 123
12965 6 16 1023 132
9445 3 3 355 869
243 16 13 367 703
11229 25 6 647 415
8042 16 22 491 581
5202 3 23 1410 1028
6456 10 16 1202 634
7426 3 20 1434 362
6338 20 23 1236 246
4169 6 29 1800 116
6960 22 19 783 277
3604 13 3 795 302
13953 28 6 1208 309
12191 6 19 406 430
10674 9 6 748 381
4522 19 28 213 755
8035 29 20 1972 641
4364 28 6 707 517
