id volume peso recompensa duração(s)
4017 6 10 465 900
12417 16 3 279 744
2980 16 29 1883 380
12783 6 26 1991 318
1705 7 13 734 917
5244 3 13 530 916
565 3 3 355 869
2388 26 22 1348 605
6866 25 19 1753 524
454 6 6 779 122
10756 3 23 1410 1028
2909 6 13 1201 715
11268 13 3 795 302
2470 3 13 1889 538
3829 19 22 691 728
245 10 10 553 631
6227 26 22 1065 616
11970 7 20 412 756
6090 20 23 204 293
4894 29 16 584 203
12610 22 10 1233 546
9419 19 13 884 455
9520 3 13 751 234
8800 13 3 690 686
6190 13 10 606 592
7060 23 23 881 353
13663 10 6 1747 577
10456 25 16 620 1002
10520 13 6 490 406
4593 29 10 1657 287
3697 19 13 1537 614
2294 25 19 1889 468
880 29 22 561 236
1201 13 26 1253 542
2487 26 19 244 1055
12367 26 16 1296 524
973 19 25 305 782
3764 19 19 873 118
12655 3 13 685 443
8656 13 13 1710 800
5923 19 28 213 755
11920 7 7 1524 189
13306 29 10 1657 287
4574 23 7 936 609
5203 22 22 265 766
11394 26 22 1513 447
7827 22 19 470 470
12115 10 19 709 692
4591 16 29 1083 521
9743 22 3 1492 283
10092 19 13 1875 107
5582 13 29 1511 325
10369 29 20 1991 704
3791 10 10 1856 576
8228 16 3 1518 1053
7571 13 26 1073 1066
2433 9 25 1529 1008
10588 13 9 1857 1017
7752 10 19 709 692
9805 22 29 1500 828
12643 26 26 716 445
2112 9 25 849 1008
1130 6 22 597 540
6179 19 19 873 118
11001 29 20 1160 237
9019 22 3 1565 763
8647 25 22 580 176
10026 16 19 234 1001
8059 22 3 1565 763
2243 26 26 716 445
1187 19 16 1351 615
8698 19 19 1437 576
12929 19 6 1108 1031
7857 22 28 347 1058
13064 13 25 1026 365
6466 6 19 406 430
7304 29 16 1369 817
2882 20 7 386 964
9055 29 23 1148 789
4932 22 9 1805 279
11676 3 16 1391 846
2927 23 3 1396 143
4053 25 13 609 1070
13685 19 13 1688 640
528 19 19 1956 207
8813 19 3 784 755
3755 13 26 1253 542
2908 19 6 324 237
10762 10 3 1886 632
9489 28 19 828 888
7879 19 10 1820 348
5039 9 6 748 381
6852 3 23 571 632
5797 13 9 1857 1017
2407 22 29 1448 487
10832 13 20 1925 840
5898 9 13 1442 168
11376 25 6 647 415
9461 25 19 1753 524
3912 3 10 1791 520
5084 29 20 1160 237
9696 22 29 1448 487
2537 7 10 1630 963
2933 10 19 1278 267
5424 29 23 1148 789
1392 3 23 571 632
13576 29 22 561 236
9674 29 22 561 236
14297 6 22 794 783
4557 19 6 1813 756
50 26 10 574 593
1220 25 19 1753 524
7139 26 7 618 442
4788 3 13 1313 1080
7769 19 16 1351 615
9731 16 10 1309 888
12625 3 19 600 422
2688 26 29 267 777
9231 7 20 1577 1043
4984 22 3 1492 283
327 16 10 1508 454
661 22 22 318 898
4656 10 26 1843 187
13570 22 16 982 229
11813 13 16 1785 297
950 6 29 1800 116
4071 19 6 217 732
5456 29 16 1051 169
2352 19 13 1904 276
7942 19 22 735 193
9021 20 20 418 893
4441 13 25 550 100
8429 9 13 1442 168
8733 19 19 1990 106
2155 22 16 1819 768
627 22 19 470 470
11507 26 26 716 445
13110 25 25 371 509
4674 16 16 772 229
2684 13 25 550 100
2274 13 10 629 410
8317 25 22 1331 509
10284 28 19 1240 826
1214 9 19 775 997
9049 28 6 1208 309
110 6 22 794 783
523 25 16 1200 591
11803 19 19 1437 576
8278 22 25 224 467
13912 10 29 1065 111
7532 3 23 571 632
5311 29 29 763 971
4875 19 13 1537 614
3581 20 10 1663 207
13151 16 22 1579 619
2561 22 28 1717 549
10745 29 20 1972 641
3125 23 16 1936 498
1909 29 26 1724 482
3133 16 13 707 359
2629 26 7 618 442
6674 10 23 1205 1088
13246 3 13 633 583
7446 19 6 217 732
8190 26 22 1628 925
2072 26 19 244 1055
7310 6 22 794 783
5686 3 10 984 463
9932 3 19 952 540
1278 26 10 574 593
13392 16 13 707 359
430 7 3 1607 273
8207 7 26 1257 632
5453 16 13 1121 641
9963 19 19 1437 576
12729 3 13 633 583
10127 23 3 1396 143
4190 23 3 1396 143
5604 25 28 221 802
1199 22 10 1079 154
12769 19 13 1904 276
10642 10 10 553 631
2574 26 22 1628 925
7144 3 16 1456 192
71 22 16 1598 841
4947 22 25 1227 810
6495 7 26 634 751
6583 22 22 930 324
7278 16 10 1309 888
4805 25 13 546 1056
2183 3 20 1263 905
5786 19 16 1012 845
9504 29 29 969 833
6255 6 6 442 900
12100 13 6 1699 1020
13649 7 13 1210 414
13091 6 6 631 145
11203 23 26 1520 942
3847 3 3 715 977
8123 13 6 1062 195
8037 19 28 512 778
11910 26 6 774 314
3265 3 22 1662 201
6044 16 19 1193 338
5117 10 7 1801 301
8955 7 10 801 919
13606 25 28 221 802
13813 28 9 1185 918
7977 22 25 1227 810
2855 20 23 1325 338
9595 13 16 1894 625
8062 16 29 1739 656
9317 9 19 775 997
1736 13 26 1253 542
771 9 25 1529 1008
5865 20 10 1663 207
12396 19 19 1990 106
3574 19 26 309 271
13150 23 7 936 609
3828 7 23 1303 229
2029 6 29 834 900
6195 13 26 1073 1066
12219 19 22 1897 986
3421 16 29 1739 656
5193 16 13 1121 641
3201 23 23 881 353
8445 20 3 1785 160
6686 16 28 875 1094
7876 13 13 1008 398
4431 13 13 1679 146
12925 20 26 1863 104
12904 13 13 967 355
13086 16 28 875 1094
1298 13 3 699 1056
11254 16 26 1789 1077
8418 16 29 1883 380
10051 16 13 671 726
10851 9 13 1442 168
12877 7 26 634 751
7581 26 20 971 308
14106 13 9 1857 1017
11819 13 16 1838 354
5720 22 13 667 765
6628 26 22 1513 447
8082 28 16 827 999
3458 26 20 1645 318
6719 29 16 1369 817
7291 25 25 371 509
2635 25 28 221 802
7679 25 13 1251 384
10710 20 23 1551 986
2984 16 19 1193 338
