id volume peso recompensa duração(s)
13399 9 6 1467 681
13398 16 29 1593 882
13397 13 29 1255 923
13396 16 13 707 359
13395 13 26 1073 1066
13394 16 3 262 658
13393 29 26 1522 215
13392 16 13 707 359
13391 22 22 265 766
13390 13 10 606 592
13389 6 29 1800 116
13388 23 23 1366 481
13387 9 13 1442 168
13386 13 23 916 1026
13385 19 13 1875 107
13384 20 23 1325 338
13383 22 25 224 467
13382 3 13 1889 538
13381 13 20 1925 840
13380 26 26 496 520
13379 19 19 873 118
13378 26 20 1645 318
13377 20 10 1569 720
13376 28 16 327 1010
13375 7 10 1672 419
13374 19 3 762 269
13373 19 13 1537 614
13372 6 10 465 900
13371 16 6 755 874
13370 16 26 1590 728
13369 22 19 602 291
13368 23 29 1789 900
13367 22 3 1565 763
13366 13 29 719 531
13365 6 19 1185 822
13364 3 10 1791 520
13363 20 13 848 198
13362 7 26 634 751
13361 25 13 546 1056
13360 22 25 224 467
13359 6 29 834 900
13358 19 6 1813 756
13357 19 3 522 1009
13356 7 23 907 152
13355 3 3 715 977
13354 6 19 486 789
13353 16 19 234 1001
13352 7 23 1303 229
13351 19 10 1820 348
13350 22 19 1628 332
13349 19 13 1784 152
13348 6 3 615 970
13347 10 29 676 526
13346 26 16 1303 358
13345 10 23 1205 1088
13344 3 13 530 916
13343 19 6 1108 1031
13342 16 3 477 194
13341 29 10 243 775
13340 16 22 1579 619
13339 6 29 834 900
13338 3 13 1502 270
13337 16 23 746 416
13336 3 23 571 632
13335 28 6 1065 121
13334 29 16 1442 123
13333 13 10 629 410
13332 6 3 1176 551
13331 29 10 1657 287
13330 19 28 213 755
13329 16 19 1193 338
13328 7 20 412 756
13327 9 19 775 997
13326 19 29 1523 353
13325 19 19 873 118
13324 20 23 1236 246
13323 29 20 1972 641
13322 16 16 287 918
13321 19 22 1719 159
13320 25 28 521 989
13319 20 16 1200 991
13318 6 19 486 789
13317 16 16 772 229
13316 3 19 754 984
13315 20 13 1542 128
13314 22 13 293 191
13313 3 16 1796 762
13312 16 3 262 658
13311 7 10 1672 419
13310 10 26 410 192
13309 29 26 1724 482
13308 16 20 816 1079
13307 16 10 396 514
13306 29 10 1657 287
13305 3 13 530 916
13304 19 6 1108 1031
13303 16 22 491 581
13302 20 16 823 524
13301 9 9 1137 1019
13300 10 3 1886 632
13299 6 6 564 1017
13298 7 7 828 643
13297 6 6 1921 197
13296 3 13 1313 1080
13295 3 16 501 692
13294 19 13 1040 651
13293 20 23 1325 338
13292 22 28 347 1058
13291 28 6 1953 299
13290 20 23 204 293
13289 29 16 1369 817
13288 22 10 1848 196
13287 7 3 1607 273
13286 6 26 1291 1035
13285 22 13 709 953
13284 16 16 1633 195
13283 22 9 1509 598
13282 7 26 1257 632
13281 13 6 1987 926
13280 3 19 600 422
13279 16 13 1477 513
13278 19 13 1040 651
13277 20 3 1785 160
13276 22 22 930 324
13275 6 16 1023 132
13274 19 10 1820 348
13273 20 10 1663 207
13272 23 23 1366 481
13271 23 29 1232 389
13270 19 25 1263 748
13269 13 3 795 302
13268 6 3 615 970
13267 16 28 1821 660
13266 16 10 1081 1064
13265 3 13 1907 307
13264 7 7 1524 189
13263 19 9 1059 580
13262 10 19 709 692
13261 19 28 486 840
13260 13 9 1857 1017
13259 6 6 631 145
13258 20 13 1542 128
13257 13 3 795 302
13256 19 3 784 755
13255 10 29 1488 1094
13254 25 6 647 415
13253 22 16 982 229
13252 13 23 560 244
13251 10 26 410 192
13250 19 16 1319 385
13249 13 26 1073 1066
13248 16 19 1193 338
13247 13 10 606 592
13246 3 13 633 583
13245 13 3 203 818
13244 16 19 1193 338
13243 3 23 1410 1028
13242 16 16 527 1100
13241 22 16 1175 863
13240 16 10 1081 1064
13239 13 22 590 660
13238 22 16 1175 863
13237 22 25 914 337
13236 22 9 1509 598
13235 28 19 1240 826
13234 22 25 914 337
13233 13 3 621 723
13232 19 13 884 455
13231 16 10 1508 454
13230 3 20 1645 316
13229 16 3 1518 1053
13228 20 13 1054 815
13227 3 20 1263 905
13226 10 29 676 526
13225 3 16 753 124
13224 16 6 1332 642
13223 26 6 1156 1073
13222 9 19 1281 241
13221 10 3 547 766
13220 23 7 983 372
13219 16 3 836 819
13218 13 6 490 406
13217 7 20 1241 674
13216 7 10 801 919
13215 29 29 1019 326
13214 3 19 600 422
13213 29 26 719 600
13212 3 16 1796 762
13211 10 19 1278 267
13210 25 28 521 989
13209 28 6 1065 121
13208 13 13 1008 398
13207 6 19 1185 822
13206 13 3 455 292
13205 6 6 1445 1014
13204 6 10 713 921
13203 13 16 1785 297
13202 10 10 1285 483
13201 19 22 1200 449
13200 3 19 754 984
13199 3 16 501 692
13198 9 25 849 1008
13197 19 13 1784 152
13196 16 29 1730 638
13195 22 22 265 766
13194 16 29 1142 878
13193 16 13 671 726
13192 10 16 1202 634
13191 19 25 854 790
13190 28 25 952 377
13189 16 16 287 918
13188 23 20 437 996
13187 20 7 386 964
13186 6 10 713 921
13185 29 10 483 1038
13184 7 10 801 919
13183 16 29 1142 878
13182 16 3 227 464
13181 13 10 1614 331
13180 25 28 724 816
13179 16 29 1739 656
13178 23 29 1789 900
13177 19 19 1956 207
13176 22 16 1175 863
13175 16 13 1718 114
13174 19 16 1012 845
13173 10 29 1488 1094
13172 29 20 1972 641
13171 22 28 347 1058
13170 10 26 410 192
13169 13 29 719 531
13168 16 28 1821 660
13167 25 28 221 802
13166 7 13 734 917
13165 6 13 1201 715
13164 10 13 347 187
13163 13 16 1838 354
13162 25 19 1889 468
13161 6 16 647 872
13160 3 19 1432 1051
13159 10 19 709 692
13158 22 10 1848 196
13157 25 13 1251 384
13156 3 23 697 699
13155 6 22 666 504
13154 20 13 1542 128
13153 16 10 1508 454
13152 19 29 1523 353
13151 16 22 1579 619
13150 23 7 936 609
13149 29 10 1463 145
13148 23 7 983 372
13147 3 22 940 937
13146 7 7 501 800
13145 10 13 414 478
13144 13 3 699 1056
13143 16 19 234 1001
13142 16 19 1193 338
13141 26 26 716 445
13140 6 28 1820 271
13139 22 10 1079 154
13138 10 6 1747 577
13137 10 10 1285 483
13136 16 13 367 703
13135 6 19 1243 977
13134 3 22 1662 201
13133 3 13 633 583
13132 10 26 410 192
13131 13 29 1255 923
13130 22 13 293 191
13129 3 10 984 463
13128 26 13 1295 104
13127 23 29 1789 900
13126 6 6 779 122
13125 7 13 734 917
13124 19 28 213 755
13123 19 28 213 755
13122 3 7 1565 226
13121 19 19 1990 106
13120 3 10 579 103
13119 22 29 1500 828
13118 26 22 1487 269
13117 23 20 437 996
13116 25 28 1909 396
13115 10 10 1856 576
13114 16 13 367 703
13113 13 10 1614 331
13112 16 29 1694 404
13111 29 20 1704 502
13110 25 25 371 509
13109 20 23 1551 986
13108 19 25 844 478
13107 16 13 1121 641
13106 3 23 697 699
13105 29 26 1522 215
13104 3 13 1306 202
13103 16 29 1002 441
13102 7 23 1303 229
13101 26 6 774 314
13100 29 23 1148 789
13099 16 22 1579 619
13098 9 13 1442 168
13097 16 29 1083 521
13096 19 3 638 618
13095 6 16 1023 132
13094 29 13 1014 130
13093 10 10 1856 576
13092 19 13 1040 651
13091 6 6 631 145
13090 26 20 971 308
13089 3 3 355 869
13088 3 16 1391 846
13087 22 6 683 553
13086 16 28 875 1094
13085 25 28 221 802
13084 13 13 967 355
13083 26 7 618 442
13082 25 13 546 1056
13081 13 3 621 723
13080 19 9 1897 881
13079 22 3 338 357
13078 9 13 211 1039
13077 22 29 1500 828
13076 19 3 1814 369
13075 3 20 1434 362
13074 9 6 1467 681
13073 3 7 1565 226
13072 19 9 1897 881
13071 25 28 221 802
13070 23 20 1536 804
13069 26 22 1513 447
13068 16 3 1518 1053
13067 19 26 309 271
13066 26 22 1065 616
13065 20 10 1663 207
13064 13 25 1026 365
13063 6 10 713 921
13062 13 26 1639 927
13061 3 22 1662 201
13060 3 13 1210 892
13059 26 16 403 402
13058 29 26 1724 482
13057 29 16 1051 169
13056 6 26 1143 180
13055 29 16 1442 123
13054 3 23 571 632
13053 22 19 783 277
13052 13 16 1838 354
13051 16 13 707 359
13050 22 28 1717 549
13049 16 3 477 194
13048 29 10 1657 287
13047 16 16 878 697
13046 13 16 1894 625
13045 29 19 1268 1095
13044 19 28 486 840
13043 16 13 1477 513
13042 3 19 901 980
13041 6 19 486 789
13040 10 16 1202 634
13039 6 6 1921 197
13038 19 13 884 455
13037 22 28 1717 549
13036 13 23 1714 347
13035 23 7 936 609
13034 16 16 706 408
13033 16 29 533 935
13032 19 28 512 778
13031 6 13 1201 715
13030 3 19 1432 1051
13029 7 3 1823 958
13028 6 3 1176 551
13027 16 10 396 514
13026 22 22 318 898
13025 16 29 1002 441
13024 28 19 828 888
13023 19 25 305 782
13022 19 13 1784 152
13021 19 28 512 778
13020 28 16 827 999
13019 23 16 1936 498
13018 13 26 1639 927
13017 16 10 1508 454
13016 28 22 330 563
13015 7 13 1210 414
13014 29 29 969 833
13013 19 16 1489 751
13012 3 3 699 786
13011 19 3 1814 369
13010 13 10 1614 331
13009 22 3 338 357
13008 28 6 707 517
13007 7 3 1607 273
13006 13 29 626 332
13005 9 19 775 997
13004 19 16 1012 845
13003 3 20 1263 905
13002 19 3 522 1009
13001 16 13 671 726
13000 20 13 1054 815
12999 16 29 1593 882
12998 20 23 1325 338
12997 13 9 1857 1017
12996 16 13 1718 114
12995 19 16 1967 865
12994 19 6 324 237
12993 20 23 1236 246
12992 26 13 1295 104
12991 19 6 217 732
12990 22 16 1819 768
12989 6 16 1023 132
12988 19 13 1904 276
12987 26 16 403 402
12986 19 16 1012 845
12985 28 6 1065 121
12984 19 13 1040 651
12983 16 16 878 697
12982 19 22 1804 622
12981 20 13 848 198
12980 6 19 486 789
12979 28 6 1636 436
12978 16 20 816 1079
12977 7 26 1166 552
12976 3 16 753 124
12975 13 6 223 597
12974 20 16 1200 991
12973 6 6 442 900
12972 13 13 1008 398
12971 9 13 1442 168
12970 3 10 1475 786
12969 25 28 1370 535
12968 28 19 1240 826
12967 28 25 952 377
12966 6 3 1347 609
12965 6 16 1023 132
12964 23 29 1232 389
12963 6 22 666 504
12962 9 9 1137 1019
12961 22 16 1175 863
12960 13 3 466 937
12959 19 13 884 455
12958 3 16 1391 846
12957 23 23 881 353
12956 19 9 1059 580
12955 23 23 1366 481
12954 10 13 414 478
12953 16 29 1694 404
