id volMax pesoMax custo
1191 382 304 14967
1190 376 262 16090
1189 397 321 13931
1188 296 271 13742
1187 310 387 14105
1186 382 304 14967
1185 343 277 15226
1184 308 371 13865
1183 344 306 14015
1182 262 384 15363
1181 277 399 14862
1180 388 268 14521
1179 292 289 14548
1178 325 316 13378
1177 385 254 14819
1176 292 316 16581
1175 265 274 14952
1174 292 316 16581
1173 310 387 14105
1172 278 386 16833
1171 343 277 15226
1170 310 387 14105
1169 256 289 14860
1168 335 381 15531
1167 256 289 14860
1166 292 289 14548
1165 343 277 15226
1164 398 378 15048
1163 262 389 15106
1162 335 381 15531
1161 258 289 14932
1160 355 322 13718
1159 398 378 15048
1158 365 301 13406
1157 382 304 14967
1156 360 331 15444
1155 259 310 16154
1154 285 258 13044
1153 393 377 16543
1152 277 399 14862
1151 366 375 15556
1150 278 386 16833
1149 397 321 13931
1148 328 398 13956
1147 285 258 13044
1146 259 354 13356
1145 259 354 13356
1144 255 275 13025
1143 265 274 14952
1142 360 331 15444
1141 309 377 15136
1140 394 379 13241
1139 393 377 16543
1138 292 316 16581
1137 394 351 15473
1136 262 384 15363
1135 394 379 13241
1134 385 254 14819
1133 259 310 16154
1132 398 378 15048
1131 287 304 15787
1130 394 351 15473
1129 391 395 13796
1128 368 308 16575
1127 370 366 13618
1126 388 268 14521
1125 287 304 15787
1124 308 371 13865
1123 397 321 13931
1122 288 346 13476
1121 259 354 13356
1120 262 384 15363
1119 365 301 13406
1118 391 395 13796
1117 395 315 16790
1116 262 389 15106
1115 256 289 14860
1114 388 268 14521
1113 335 383 16287
1112 391 395 13796
1111 253 386 13481
1110 292 289 14548
1109 397 321 13931
1108 287 342 15977
1107 366 375 15556
1106 292 316 16581
1105 325 316 13378
1104 309 377 15136
1103 398 378 15048
1102 360 331 15444
1101 336 345 14342
1100 285 258 13044
1099 385 254 14819
1098 360 331 15444
1097 376 262 16090
1096 388 268 14521
1095 256 289 14860
1094 285 258 13044
1093 378 272 15057
1092 256 289 14860
