id volume peso recompensa duração(s)
1509 7 13 1210 414
5985 29 10 483 1038
9762 26 20 1645 318
7015 22 28 347 1058
11505 22 25 914 337
6538 13 22 590 660
10613 13 26 1253 542
8234 10 26 1843 187
139 16 3 477 194
3361 19 22 1200 449
8160 6 19 1243 977
6939 13 13 967 355
11018 13 16 1894 625
8105 19 19 1437 576
12895 28 25 952 377
11619 10 29 676 526
10962 9 13 211 1039
7533 29 20 1704 502
8815 22 19 287 752
13181 13 10 1614 331
8795 16 16 772 229
7280 20 23 1325 338
6754 13 6 223 597
3746 6 3 1347 609
5122 7 7 1524 189
7614 6 16 618 1039
12871 23 16 1918 1042
3498 10 6 1765 970
3831 26 22 1348 605
12192 26 29 267 777
5670 22 25 914 337
10836 22 3 480 1037
5593 16 20 816 1079
4090 23 26 1913 600
10759 3 16 220 351
11426 16 3 227 464
8533 25 16 1200 591
2775 9 13 1442 168
127 7 20 1880 705
2937 22 13 667 765
1761 13 20 1951 729
6010 25 28 521 989
10115 19 26 836 356
4243 7 10 801 919
12498 7 3 1823 958
986 20 7 386 964
742 19 22 735 193
9850 29 10 483 1038
10938 20 16 1200 991
12751 19 13 1688 640
1816 7 20 1880 705
7949 6 3 453 537
8927 16 6 1907 397
4294 13 3 455 292
3012 6 13 1201 715
1084 23 29 1789 900
11035 10 26 1229 237
13706 26 26 496 520
9539 20 16 823 524
1324 16 29 533 935
6509 22 19 470 470
613 25 16 1200 591
1108 19 29 1523 353
9736 3 20 1434 362
11642 6 29 834 900
2894 9 25 1529 1008
6798 22 19 783 277
8100 16 16 1633 195
12564 19 9 1059 580
983 3 9 1558 1056
6445 10 10 1285 483
4445 13 13 1710 800
2941 22 19 470 470
2460 13 6 1062 195
3385 16 13 707 359
11090 22 19 287 752
14089 22 9 1509 598
14094 3 16 1105 256
8002 26 16 1303 358
4823 19 9 1897 881
3965 28 22 1166 491
4100 29 16 1442 123
10208 7 16 789 650
4063 13 26 1073 1066
13217 7 20 1241 674
2174 7 13 734 917
14219 13 23 916 1026
4303 19 6 217 732
10658 26 20 1645 318
13832 16 3 227 464
10919 3 13 1889 538
7835 7 26 1257 632
1319 13 20 1951 729
733 9 6 1467 681
9106 19 19 873 118
7388 13 6 1987 926
5981 13 10 1614 331
11670 23 29 957 387
10781 20 10 1663 207
10638 25 25 371 509
1812 20 23 1325 338
9698 10 3 1641 417
7067 6 13 1201 715
5173 25 22 1331 509
6778 19 19 1990 106
1698 16 16 287 918
11784 3 19 600 422
13328 7 20 412 756
849 13 3 455 292
5871 25 28 221 802
5876 19 3 1814 369
13731 23 23 881 353
12033 16 3 477 194
7424 16 3 262 658
4622 3 13 472 300
3376 19 16 1319 385
11834 3 10 1475 786
11668 22 16 1598 841
7528 25 19 1889 468
11962 6 26 1291 1035
8683 7 10 1672 419
11077 13 6 490 406
1396 16 22 1579 619
5491 19 3 1982 619
10103 28 22 330 563
9602 7 16 764 617
3121 16 10 1081 1064
13043 16 13 1477 513
9439 16 28 875 1094
4356 25 28 724 816
7230 26 26 496 520
891 13 20 1951 729
6889 22 9 1509 598
3305 29 10 483 1038
9243 26 16 1296 524
4524 10 26 410 192
6533 25 22 471 448
1568 7 20 1577 1043
10162 16 3 836 819
11732 25 28 1909 396
3664 26 19 244 1055
6056 19 3 784 755
4217 6 6 1058 294
356 22 13 709 953
574 22 10 1233 546
5675 19 19 873 118
1397 3 3 715 977
1222 10 10 1856 576
11425 6 19 486 789
757 20 16 823 524
1690 20 20 418 893
13725 29 23 1148 789
8017 3 16 1796 762
10526 22 28 1717 549
5403 26 29 610 917
2230 10 3 1886 632
8906 28 22 1166 491
13544 3 7 1565 226
1162 3 19 600 422
6266 19 3 762 269
10022 3 16 220 351
10134 20 13 636 446
13591 26 20 1645 318
14049 16 19 1873 697
10210 19 22 1804 622
9343 29 10 1657 287
12559 22 13 1897 272
14282 19 3 1814 369
7435 19 22 691 728
12663 19 26 309 271
13970 7 26 634 751
12673 6 26 1991 318
12717 29 29 763 971
6295 9 25 849 1008
3170 7 13 898 325
255 22 19 602 291
12814 3 20 1263 905
13466 19 3 762 269
8352 9 6 748 381
1734 7 26 1166 552
12905 16 3 836 819
1373 29 10 1463 145
14233 13 6 1987 926
13194 16 29 1142 878
4083 26 22 1513 447
11980 13 20 1951 729
4298 20 26 1863 104
9775 16 3 279 744
13163 13 16 1838 354
4548 16 19 234 1001
2305 6 6 1445 1014
11726 25 28 1370 535
290 20 7 386 964
7306 22 10 1848 196
