id volume peso recompensa duração(s)
4436 23 20 1786 1041
11605 19 3 1982 619
7421 23 20 1536 804
1082 28 16 327 1010
345 20 16 823 524
4619 13 16 1838 354
8523 9 9 1137 1019
6993 7 23 907 152
10037 9 19 775 997
13011 19 3 1814 369
6846 16 29 1739 656
6008 13 13 1008 398
13738 13 22 590 660
2056 19 13 1904 276
8699 16 3 704 1025
9409 13 25 1467 1058
12856 19 22 691 728
5864 13 25 1026 365
5438 10 6 1747 577
5979 16 29 1739 656
9029 6 10 1572 528
639 20 16 823 524
11743 20 10 1569 720
3187 16 13 1477 513
9390 16 20 816 1079
5601 16 6 755 874
3043 25 13 1251 384
4130 3 10 1475 786
2743 16 6 755 874
9188 3 16 501 692
12202 16 16 878 697
14310 16 13 707 359
1369 3 19 754 984
7258 6 3 615 970
3262 6 22 597 540
2753 6 22 794 783
13082 25 13 546 1056
14133 22 16 1598 841
9790 16 3 477 194
9415 22 3 1565 763
11617 13 10 738 190
331 19 28 512 778
12956 19 9 1059 580
10664 29 10 483 1038
2164 29 26 1724 482
4461 25 22 1331 509
7759 28 6 1636 436
1367 3 22 1662 201
8495 20 26 1863 104
334 13 10 606 592
10838 13 13 1714 399
1025 13 29 1511 325
2536 3 20 1434 362
3008 7 16 789 650
13691 26 26 1790 648
674 13 6 1475 889
12235 13 13 1679 146
14121 19 22 1260 355
12641 29 29 969 833
6649 20 7 894 300
5297 22 28 1002 795
6807 22 9 1509 598
11666 9 9 427 447
6936 3 16 501 692
11190 13 3 455 292
5114 16 20 816 1079
3804 9 16 814 281
12651 7 10 1630 963
9448 13 29 719 531
8359 13 23 560 244
9469 3 3 355 869
8022 29 20 1972 641
13905 13 26 1073 1066
4850 13 6 223 597
4870 19 13 1040 651
240 26 26 1790 648
6804 16 29 1883 380
13357 19 3 522 1009
7926 3 3 355 869
8654 13 6 580 558
780 7 16 764 617
5131 13 29 1511 325
1239 25 16 1200 591
6565 19 19 873 118
5132 13 6 1987 926
293 10 26 410 192
11042 20 16 851 446
3868 7 20 1241 674
13006 13 29 626 332
7637 20 3 1785 160
4489 6 6 564 1017
1580 25 6 647 415
7954 7 13 734 917
924 22 16 1819 768
4587 26 6 1156 1073
7399 6 26 1143 180
5853 22 19 783 277
13026 22 22 318 898
3031 13 13 1710 800
9706 7 3 1607 273
3840 26 29 1233 434
2703 13 10 738 190
1843 16 23 746 416
7287 10 10 553 631
11017 19 22 1440 777
13004 19 16 1012 845
12578 22 10 1233 546
6818 6 22 562 614
10657 19 22 1200 449
8200 13 13 1679 146
7973 16 29 1593 882
11127 22 13 1897 272
989 29 20 1991 704
994 6 26 1291 1035
11940 20 13 1542 128
8600 7 20 1577 1043
3624 19 28 512 778
962 19 10 1820 348
6530 20 23 1236 246
3579 22 3 1565 763
4179 16 13 654 720
3730 7 13 1210 414
6545 22 22 930 324
9443 26 26 716 445
11265 22 10 1848 196
8561 19 16 1967 865
2505 22 22 318 898
10289 28 22 330 563
13707 25 28 724 816
35 25 22 471 448
8970 6 19 1185 822
12966 6 3 1347 609
5685 16 29 1694 404
13897 9 13 211 1039
9958 13 13 967 355
470 7 10 1672 419
4067 6 6 1058 294
3366 23 13 206 128
2948 3 13 1907 307
12592 13 3 466 937
3047 25 16 1200 591
6761 19 25 1263 748
10370 7 13 898 325
8993 26 26 496 520
9871 22 19 470 470
2048 16 6 1332 642
8717 16 19 1193 338
11025 6 22 794 783
69 20 13 1054 815
13900 16 29 1739 656
2225 20 13 1054 815
6449 7 13 1210 414
9538 16 19 234 1001
4052 3 19 1432 1051
4184 3 10 1475 786
8151 13 16 1894 625
5469 16 16 527 1100
947 16 3 704 1025
1008 7 20 412 756
6973 6 6 564 1017
8678 19 22 1440 777
550 7 26 1257 632
10132 10 13 1315 328
7663 29 19 1268 1095
12696 13 9 1857 1017
8340 16 6 1907 397
3547 16 20 816 1079
5001 22 19 783 277
10552 22 13 667 765
6691 16 16 772 229
5963 13 16 1838 354
5927 23 29 1789 900
1923 23 23 1382 991
10858 9 25 849 1008
1251 9 13 1442 168
8307 19 6 324 237
11547 3 19 1432 1051
10068 29 26 719 600
7452 19 26 836 356
1501 22 10 1079 154
11010 3 10 1791 520
14185 6 6 631 145
8660 22 16 1175 863
2742 29 29 763 971
10496 28 6 1636 436
4686 6 6 1058 294
10088 23 26 1913 600
3689 19 16 1351 615
7364 19 3 522 1009
1156 3 13 633 583
1586 20 7 894 300
1748 3 10 1791 520
7735 28 6 707 517
5990 28 25 952 377
8685 6 16 647 872
14281 3 19 1928 713
13346 26 16 1303 358
1331 16 29 1083 521
3825 6 22 794 783
5128 16 6 1907 397
5464 3 16 1796 762
11546 19 3 762 269
6254 19 19 1437 576
1001 19 28 512 778
7251 28 16 327 1010
8425 3 10 984 463
12338 10 23 1205 1088
384 9 6 748 381
12986 19 16 1012 845
5980 25 28 724 816
6480 16 16 527 1100
1295 20 26 1863 104
5265 23 29 1789 900
8295 13 23 916 1026
4640 19 25 854 790
12964 23 29 1232 389
12360 6 13 1201 715
6855 13 13 1008 398
13136 16 13 367 703
9101 3 3 699 786
5830 3 19 1432 1051
11869 25 28 1370 535
9389 9 25 1529 1008
5603 29 19 1268 1095
12039 10 10 588 654
7043 16 23 746 416
13007 7 3 1607 273
13035 23 7 936 609
7538 16 29 1694 404
9582 16 13 671 726
10978 7 20 1577 1043
10907 28 19 828 888
14034 10 26 410 192
12112 29 20 1160 237
10998 26 13 1295 104
28 3 10 984 463
13669 29 26 1522 215
11744 23 26 1913 600
9814 16 10 1508 454
7537 22 16 982 229
7088 25 6 653 107
6045 13 3 203 818
10899 26 22 1065 616
8191 26 29 267 777
8290 6 26 1143 180
12503 13 9 820 552
1680 19 13 1904 276
36 26 26 1261 1009
3913 23 16 868 608
1313 3 3 1563 535
13664 20 3 1785 160
8454 28 16 327 1010
13620 6 6 564 1017
1950 22 29 1500 828
13644 7 7 828 643
3186 6 6 1445 1014
11673 19 28 512 778
12225 25 6 216 182
23 16 6 755 874
4961 26 22 1348 605
11914 19 19 873 118
10788 16 3 836 819
944 22 16 982 229
1938 7 29 598 161
3389 29 16 1051 169
10793 9 22 452 901
11719 28 19 828 888
7941 3 7 1565 226
13903 16 10 1081 1064
5290 16 10 1081 1064
11944 6 6 1058 294
5312 25 28 521 989
874 13 6 1062 195
3521 16 16 706 408
