id volume peso recompensa duração(s)
299 19 28 213 755
298 13 3 690 686
297 16 29 1142 878
296 28 6 1953 299
295 10 13 414 478
294 19 6 324 237
293 25 22 580 176
292 20 16 1200 991
291 19 16 1012 845
290 19 16 1319 385
289 29 16 1442 123
288 13 10 629 410
287 22 22 626 1048
286 20 13 848 198
285 22 10 1233 546
284 16 28 1863 653
283 7 20 1241 674
282 13 6 1475 889
281 9 16 814 281
280 29 20 1972 641
279 16 3 477 194
278 16 22 491 581
277 29 16 584 203
276 22 22 318 898
275 19 9 1897 881
274 20 20 418 893
273 6 16 647 872
272 22 9 1805 279
271 7 26 1257 632
270 16 3 279 744
269 19 28 486 840
268 26 29 267 777
267 6 6 779 122
266 22 19 602 291
265 7 20 1577 1043
264 26 26 1170 838
263 22 28 1002 795
262 7 10 1672 419
261 3 3 355 869
260 6 16 618 1039
259 3 10 984 463
258 10 6 1765 970
257 28 22 330 563
256 10 29 1065 111
255 19 22 1260 355
254 19 3 1982 619
253 7 13 734 917
252 26 22 1065 616
251 13 16 1838 354
250 3 23 571 632
249 6 22 597 540
248 9 25 849 1008
247 7 16 789 650
246 10 13 347 187
245 16 6 1907 397
244 23 26 1913 600
243 10 29 676 526
242 16 28 875 1094
241 7 29 743 826
240 3 22 940 937
239 6 19 1243 977
238 29 13 1014 130
237 26 6 1156 1073
236 19 25 305 782
235 10 16 1202 634
234 19 6 217 732
233 9 13 1442 168
232 7 7 501 800
231 26 19 1397 1043
230 13 3 699 1056
229 13 23 1714 347
228 16 6 1188 697
227 28 19 828 888
226 10 29 1488 1094
225 19 3 784 755
224 19 3 1814 369
223 29 20 1704 502
222 16 29 1883 380
221 3 13 1210 892
220 10 7 1801 301
219 26 13 1295 104
218 6 6 1445 1014
217 3 16 1796 762
216 6 22 562 614
215 22 25 914 337
214 20 23 1236 246
213 22 19 1628 332
212 3 13 685 443
211 23 23 1382 991
210 29 10 483 1038
209 22 3 1492 283
208 7 23 907 152
207 16 10 396 514
206 3 19 1928 713
205 16 23 746 416
204 26 10 574 593
203 13 6 223 597
202 23 26 1594 1052
201 16 13 671 726
200 13 25 550 100
199 26 20 1645 318
198 16 13 1477 513
197 13 3 455 292
196 3 20 1434 362
195 29 29 969 833
194 28 16 827 999
193 3 13 1502 270
192 13 3 203 818
191 25 28 1521 284
190 10 13 419 950
189 16 19 234 1001
188 25 22 1331 509
187 20 7 386 964
186 6 13 1201 715
185 19 22 1804 622
184 20 26 1863 104
183 22 16 1598 841
182 9 25 1529 1008
181 13 29 1255 923
180 22 22 930 324
179 25 25 371 509
178 23 29 1789 900
177 10 19 1278 267
176 22 25 1227 810
175 20 10 1569 720
174 22 13 226 631
173 3 19 952 540
172 13 10 1614 331
171 6 16 1023 132
170 25 16 1200 591
169 16 29 1593 882
168 26 16 1296 524
167 9 13 211 1039
166 10 3 1641 417
165 6 6 631 145
164 3 16 220 351
163 23 13 206 128
162 26 19 244 1055
161 16 19 1873 697
160 16 26 1789 1077
159 6 26 1143 180
158 19 25 844 478
157 29 26 1724 482
156 29 22 561 236
155 22 13 1897 272
154 13 13 1008 398
153 13 3 795 302
152 3 16 1456 192
151 13 29 719 531
150 22 10 1079 154
