id volume peso recompensa duração(s)
14358 19 16 1319 385
13379 19 19 873 118
3944 13 23 916 1026
8755 25 22 861 590
1925 3 23 571 632
9442 9 19 775 997
13790 20 23 1551 986
11460 23 13 206 128
5270 22 3 480 1037
7651 3 16 501 692
13354 6 19 486 789
5108 22 19 1628 332
9599 3 13 1502 270
11227 19 3 762 269
3083 10 19 1278 267
9623 3 3 699 786
156 13 29 1255 923
9005 23 7 983 372
7498 23 26 1913 600
9167 26 20 971 308
13275 6 16 1023 132
7868 16 22 491 581
9564 19 25 305 782
12154 19 28 486 840
10164 25 13 609 1070
1121 9 13 1442 168
4614 22 22 318 898
3608 22 3 1492 283
5569 19 13 1904 276
8991 3 16 1796 762
6917 16 16 706 408
6899 7 13 1210 414
12391 6 22 666 504
365 3 13 751 234
3095 13 6 223 597
9801 13 6 490 406
9451 6 6 779 122
1571 16 29 1730 638
2228 20 23 1236 246
13523 20 7 386 964
5467 6 16 618 1039
4561 19 22 735 193
11280 6 6 1058 294
2617 26 13 1295 104
2457 3 9 1558 1056
12563 3 7 1565 226
863 19 16 1012 845
4394 26 6 1156 1073
12762 28 19 828 888
13433 13 29 626 332
12450 3 16 220 351
12180 19 19 1956 207
1092 16 13 671 726
4013 3 19 754 984
458 28 6 707 517
3134 20 7 386 964
14061 20 16 823 524
11808 3 19 1928 713
12312 7 20 1577 1043
507 6 29 1800 116
11416 6 3 1176 551
11698 26 22 1165 1100
1471 10 19 1278 267
13712 19 26 836 356
6430 13 3 621 723
9930 16 29 1883 380
3099 9 19 775 997
13585 16 3 836 819
11778 7 3 1607 273
7247 9 22 452 901
4173 19 13 1875 107
10424 26 26 1790 648
12634 16 26 1789 1077
1811 3 13 1889 538
10484 9 16 814 281
8951 13 26 1639 927
11530 13 10 629 410
13101 26 6 774 314
3919 6 22 562 614
144 28 6 1636 436
1910 16 29 1883 380
6353 3 22 1662 201
4072 16 10 1309 888
7505 16 6 755 874
1163 26 19 1397 1043
6559 3 7 1565 226
2666 6 6 1921 197
1701 22 3 338 357
6961 25 19 1889 468
13895 3 13 1210 892
9875 29 16 1442 123
5555 6 3 615 970
11797 13 3 203 818
8651 6 3 453 537
671 16 3 279 744
9324 13 26 1253 542
7138 19 9 1059 580
8388 9 16 814 281
7234 26 19 244 1055
5515 13 3 795 302
1289 13 23 560 244
6427 20 13 848 198
11805 19 16 1489 751
14209 20 10 1569 720
4049 9 13 211 1039
2793 22 3 480 1037
14012 3 13 633 583
11304 23 16 868 608
11244 26 20 971 308
6413 19 28 486 840
14353 7 7 1524 189
