Truck_id: 1
Total Reward: 64388€
=================================
  OrderId			Reward
=================================
   432			    1857€
   431			    1607€
   427			    1176€
   426			    1813€
   420			    1921€
   397			    1563€
   396			    1058€
   392			     699€
   388			    1747€
   387			    1518€
   374			    1630€
   363			    1699€
   360			    1306€
   348			    1987€
   344			    1791€
   315			    1467€
   308			    1785€
   305			    1313€
   304			    1713€
   283			    1475€
   263			    1672€
   262			     355€
   260			     984€
   259			    1765€
   255			    1982€
   246			    1907€
   225			    1814€
   222			    1210€
   221			    1801€
   219			    1445€
   218			    1796€
   207			    1928€
   194			    1502€
   173			    1614€
   167			    1641€
   153			    1456€
   149			     715€
   146			    1524€
   144			    1889€
   140			    1475€
   134			     575€
   124			    1572€
   117			     615€
    94			    1856€
    71			    1880€
    68			    1823€
    62			    1565€
    54			    1558€
    34			    1347€
    25			    1907€
    22			    1886€
=================================
N_Orders: 51	T_Reward: 78184€
