Truck_id: 179
Total Reward: 109009€
=================================
  OrderId			Reward
=================================
 12724			    1607€
 11479			    1607€
  9513			    1607€
 13287			    1607€
 12268			    1607€
  2089			    1607€
  8086			    1607€
  2506			    1607€
  9211			    1607€
  2011			    1607€
 12921			    1607€
  5524			    1607€
  9289			    1607€
  5068			    1607€
 11895			    1607€
  4564			    1607€
   430			    1607€
  4279			    1607€
  7630			    1607€
  6087			    1607€
 13007			    1607€
 11335			    1823€
 10017			    1823€
 12190			    1823€
 11174			    1823€
 11824			    1921€
  4624			    1921€
   544			    1921€
  6097			    1921€
 11250			    1921€
 13782			    1921€
  4050			    1921€
   131			    1921€
   107			    1921€
  6582			    1921€
 12398			    1921€
  2588			    1921€
  5198			    1921€
  2666			    1921€
  5687			    1921€
 13122			    1565€
  8482			    1565€
 12563			    1565€
  3348			    1921€
 12887			    1921€
   850			    1921€
  8050			    1921€
 14271			    1921€
  7331			    1921€
  9866			    1921€
  7307			    1921€
  7744			    1921€
  9788			    1921€
 13039			    1921€
  7071			    1921€
  9482			    1921€
  7873			    1791€
 12613			    1791€
    31			    1791€
 11490			    1791€
 11010			    1791€
 10685			    1791€
 11112			    1791€
   673			    1791€
 10278			    1791€
 11916			    1791€
  9609			    1791€
  3912			    1791€
  5413			    1791€
=================================
N_Orders: 69	T_Reward: 122805€
