Truck_id: 672
Total Reward: 10296€
=================================
  OrderId			Reward
=================================
  6250			    1185€
  7911			    1185€
  8476			    1185€
 13813			    1185€
 11565			    1185€
 12265			    1185€
  1276			    1185€
  7164			     734€
  7261			     734€
  7954			     734€
  7118			     734€
 13125			     734€
  9374			     734€
 13166			     734€
  8905			     734€
  7381			     734€
  7877			     734€
  8741			     734€
  9969			     734€
 12304			    1295€
 13128			    1295€
 13989			     734€
 10087			    1440€
 10943			    1440€
 11989			    1205€
 12380			    1257€
=================================
N_Orders: 26	T_Reward: 25769€
