Truck_id: 319
Total Reward: 4221€
=================================
  OrderId			Reward
=================================
  9483			     683€
  9418			     683€
  6676			     683€
  7449			     683€
 13087			     683€
  1231			     606€
  6541			     606€
  5702			     606€
 13569			     606€
  6047			     606€
 11913			     606€
  4713			     606€
 12126			     606€
  4677			     606€
  7534			     606€
   724			     606€
   334			     606€
 13390			     606€
  6369			     606€
  6190			     606€
  6229			     606€
  4926			     606€
 13247			     606€
  4622			     472€
 14326			     472€
  1917			     472€
   872			     472€
  8865			     472€
  2410			     472€
  4416			     472€
=================================
N_Orders: 30	T_Reward: 17627€
