Truck_id: 1344
Total Reward: 8449€
=================================
  OrderId			Reward
=================================
 12592			     466€
  5392			     466€
  6607			     466€
 13892			     466€
  9916			     466€
  2796			     466€
   647			     466€
  2883			     466€
  1033			     466€
  8654			     580€
  9854			     580€
  2874			     580€
  1454			     580€
  7313			     580€
 12477			     580€
 12584			     580€
  4692			    1303€
  2266			    1166€
  7993			    1166€
  3867			    1166€
  9177			    1166€
  8934			    1166€
  1977			    1166€
  2451			    1166€
  3715			    1166€
  7378			    1143€
  9540			    1143€
  7399			    1143€
=================================
N_Orders: 28	T_Reward: 22314€
