Truck_id: 16
Total Reward: 35464€
=================================
  OrderId			Reward
=================================
     4			    1991€
    15			    1137€
    46			    1591€
    49			    1718€
    58			    1508€
    67			    1332€
    71			    1880€
   128			    1285€
   138			    1662€
   147			    1904€
   150			    1714€
   173			    1614€
   187			    1201€
   210			    1492€
   252			    1838€
   262			     355€
   268			     779€
   276			    1897€
   297			    1953€
   311			     828€
   358			    1875€
   362			    1951€
   379			    1565€
   380			    1785€
   401			    1210€
   415			    1848€
   416			    1391€
   428			    1679€
   436			    1820€
   438			    1768€
   443			    1894€
   449			    1710€
=================================
N_Orders: 32	T_Reward: 50175€
