Truck_id: 1342
Total Reward: 8464€
=================================
  OrderId			Reward
=================================
  8233			     466€
   957			     580€
  4278			     580€
  4679			     580€
  7826			     580€
 11478			     580€
  6563			     580€
  3146			     580€
 14141			     580€
  4869			     580€
 12069			     580€
  8157			     580€
  5277			     580€
 10346			     580€
  5384			     580€
 13625			     580€
   626			     580€
  2699			     580€
 11687			     789€
 12758			     789€
   793			    1166€
 14393			    1166€
   138			    1166€
 12455			    1166€
   268			    1166€
 12797			    1166€
  3069			    1143€
 13958			    1143€
  3223			    1143€
=================================
N_Orders: 29	T_Reward: 22329€
