Truck_id: 158
Total Reward: 9008€
=================================
  OrderId			Reward
=================================
 13742			     638€
  1408			     638€
  7518			     638€
  8608			     638€
  3018			     638€
  5896			     638€
 13558			     638€
  2201			     638€
 10458			     638€
 10659			     638€
  8534			     638€
    92			     738€
  8899			    1054€
 12684			    1054€
  8129			     789€
 12009			     940€
  4273			     940€
  7864			     940€
 11737			     940€
  4809			     940€
  8021			     940€
  5947			     940€
  8529			     940€
  4752			     940€
  4141			     940€
 10741			     940€
 11341			     940€
 11473			     940€
=================================
N_Orders: 28	T_Reward: 22873€
