Truck_id: 37
Total Reward: 21734€
=================================
  OrderId			Reward
=================================
    14			    1542€
    26			    1918€
    28			     564€
    78			    1820€
    87			    1204€
    99			    1819€
   105			    1281€
   121			    1537€
   141			     453€
   145			    1800€
   148			    1859€
   172			    1023€
   230			    1714€
   231			     699€
   236			    1202€
   240			    1243€
   299			     690€
   306			    1633€
   312			    1636€
   355			    1897€
   359			    1657€
   395			     751€
   399			    1185€
   411			    1509€
   412			     713€
   422			    1936€
   437			     801€
   440			     836€
   448			    1108€
=================================
N_Orders: 29	T_Reward: 38030€
