Truck_id: 979
Total Reward: 136491€
=================================
  OrderId			Reward
=================================
  1340			    1823€
  8818			    1823€
  6300			    1823€
 11800			    1823€
 12498			    1823€
  2240			    1823€
  3974			    1823€
  5829			    1823€
  8540			    1823€
 13500			    1823€
 13845			    1823€
  8318			    1823€
  5298			    1823€
  5206			    1823€
  6645			    1823€
  4990			    1823€
  9440			    1823€
  2721			    1823€
 12406			    1823€
  1118			    1823€
  2817			    1823€
  1618			    1823€
  4135			    1823€
  7056			    1823€
 13029			    1823€
  4600			    1823€
 14256			    1823€
  9921			    1823€
  1282			    1565€
  1313			    1563€
 14298			    1563€
  3381			    1565€
   984			    1563€
  3387			    1563€
 14236			    1565€
 14335			    1563€
  2100			    1563€
   424			    1563€
   126			    1565€
  3343			    1563€
   741			    1565€
  1673			    1563€
  1762			    1565€
   578			    1565€
  1958			    1565€
  7624			    1563€
  8184			    1563€
  6253			    1563€
 11365			    1563€
  7778			    1565€
  5873			    1565€
 13544			    1565€
  5922			    1565€
  7941			    1565€
  5363			    1565€
  7135			    1563€
 13453			    1563€
  7098			    1563€
  7326			    1565€
 11015			    1563€
  7036			    1565€
  6559			    1565€
 10587			    1563€
 10543			    1563€
 10581			    1565€
  6508			    1565€
  6344			    1565€
  5839			    1921€
  2282			    1921€
 12295			    1563€
  8513			    1563€
 11845			    1563€
 12071			    1563€
  9300			    1563€
  4165			    1563€
  4645			    1563€
  3815			    1563€
  8873			    1563€
  5095			    1563€
  5129			    1563€
  4871			    1563€
 12329			    1563€
  4819			    1565€
  9158			    1565€
 13708			    1565€
  8962			    1565€
 13073			    1565€
 12019			    1565€
 12510			    1565€
 13759			    1565€
  5310			    1565€
=================================
N_Orders: 91	T_Reward: 150287€
