Truck_id: 133
Total Reward: 136491€
=================================
  OrderId			Reward
=================================
   107			    1921€
   126			    1565€
   131			    1921€
   424			    1563€
   578			    1565€
   741			    1565€
   984			    1563€
  1118			    1823€
  1282			    1565€
  1313			    1563€
  1340			    1823€
  1618			    1823€
  1673			    1563€
  1762			    1565€
  1958			    1565€
  2100			    1563€
  2240			    1823€
  2721			    1823€
  2817			    1823€
  3343			    1563€
  3381			    1565€
  3387			    1563€
  3815			    1563€
  3974			    1823€
  4135			    1823€
  4165			    1563€
  4600			    1823€
  4645			    1563€
  4819			    1565€
  4871			    1563€
  4990			    1823€
  5095			    1563€
  5129			    1563€
  5206			    1823€
  5298			    1823€
  5310			    1565€
  5363			    1565€
  5829			    1823€
  5873			    1565€
  5922			    1565€
  6253			    1563€
  6300			    1823€
  6344			    1565€
  6508			    1565€
  6559			    1565€
  6645			    1823€
  7036			    1565€
  7056			    1823€
  7098			    1563€
  7135			    1563€
  7326			    1565€
  7624			    1563€
  7778			    1565€
  7941			    1565€
  8184			    1563€
  8318			    1823€
  8482			    1565€
  8513			    1563€
  8540			    1823€
  8818			    1823€
  8873			    1563€
  8962			    1565€
  9158			    1565€
  9300			    1563€
  9440			    1823€
  9921			    1823€
 10017			    1823€
 10543			    1563€
 10581			    1565€
 10587			    1563€
 11015			    1563€
 11174			    1823€
 11335			    1823€
 11365			    1563€
 11800			    1823€
 11845			    1563€
 12019			    1565€
 12071			    1563€
 12190			    1823€
 12295			    1563€
 12329			    1563€
 12406			    1823€
 12498			    1823€
 12510			    1565€
 12563			    1565€
 13073			    1565€
 13122			    1565€
 13453			    1563€
 13544			    1565€
 14298			    1563€
 14335			    1563€
=================================
N_Orders: 91	T_Reward: 150287€
