Truck_id: 1
Total Reward: 62960€
=================================
  OrderId			Reward
=================================
   397			    1563€
    68			    1823€
   431			    1607€
   420			    1921€
    62			    1565€
    34			    1347€
    22			    1886€
   344			    1791€
   427			    1176€
    54			    1558€
   167			    1641€
   219			    1445€
    25			    1907€
   149			     715€
   144			    1889€
   392			     699€
   140			    1475€
   259			    1765€
   388			    1747€
   146			    1524€
   221			    1801€
   348			    1987€
   263			    1672€
   124			    1572€
   315			    1467€
   374			    1630€
   134			     575€
   218			    1796€
   194			    1502€
    94			    1856€
   304			    1713€
   255			    1982€
   363			    1699€
   396			    1058€
   207			    1928€
   246			    1907€
   432			    1857€
   225			    1814€
   305			    1313€
   360			    1306€
   387			    1518€
   283			    1475€
   308			    1785€
   153			    1456€
   260			     984€
   222			    1210€
   416			    1391€
   426			    1813€
    20			    1645€
=================================
N_Orders: 49	T_Reward: 76756€
