Truck_id: 1233
Total Reward: 10647€
=================================
  OrderId			Reward
=================================
  2841			    1065€
 14097			    1065€
  1296			    1065€
 12985			    1065€
 11313			    1065€
 11735			    1065€
 10041			    1065€
 12832			    1065€
  3967			    1065€
 12272			    1295€
   453			     753€
  4257			     753€
  4818			     753€
 12207			     753€
 12193			     753€
   846			     753€
  3704			     753€
 11900			     753€
  9215			     753€
  3363			     753€
 10904			     753€
  2448			     753€
 11440			    1551€
  2846			    1551€
  7439			    1551€
 13109			    1551€
=================================
N_Orders: 26	T_Reward: 26120€
