Truck_id: 1077
Total Reward: 8175€
=================================
  OrderId			Reward
=================================
 12016			     455€
  4816			     455€
  8041			     455€
  7321			    1369€
  3353			    1303€
  9298			    1303€
  1973			    1303€
 11892			    1303€
  3472			    1303€
 10672			    1303€
  6750			    1303€
  8995			    1303€
  6146			    1303€
  1183			     789€
   929			     789€
   413			     789€
  3008			     789€
  3107			     789€
 13643			     789€
   972			     789€
 13839			     789€
  4487			     789€
  4355			     789€
   806			     789€
   714			     789€
 13823			     789€
=================================
N_Orders: 26	T_Reward: 24718€
