Truck_id: 665
Total Reward: 9045€
=================================
  OrderId			Reward
=================================
  2716			     466€
  4372			     466€
  9996			     466€
 12810			     638€
  1334			     638€
 13637			     638€
  6358			     638€
  6542			     638€
  9401			     638€
 12754			     638€
 13096			     638€
  7851			    1054€
 13000			    1054€
   977			    1040€
  2859			    1040€
  3383			     940€
   222			     940€
  4537			     940€
  7422			     940€
   821			     940€
  9454			     940€
 11952			     940€
  9258			     940€
  7743			     940€
   543			     940€
  3541			     940€
 13147			     940€
   664			     940€
=================================
N_Orders: 28	T_Reward: 22910€
