id volume peso recompensa duração(s)
359 3 13 1306 202
358 29 10 1657 287
357 19 13 1875 107
356 25 13 546 1056
355 13 13 967 355
354 19 22 1897 986
353 16 16 706 408
352 23 29 957 387
351 10 6 542 430
350 22 6 683 553
349 29 23 1148 789
348 16 29 1002 441
347 13 6 1987 926
346 10 13 1315 328
345 6 22 666 504
344 19 13 1040 651
343 3 10 1791 520
342 19 13 884 455
341 9 9 427 447
340 20 23 204 293
339 19 22 691 728
338 6 19 996 631
337 20 13 1054 815
336 26 26 1261 1009
335 19 3 522 1009
334 7 29 598 161
333 19 19 1956 207
332 28 6 1208 309
331 13 29 626 332
330 16 16 878 697
329 16 3 704 1025
328 29 26 1522 215
327 19 19 1990 106
326 19 16 1489 751
325 20 7 894 300
324 13 6 1062 195
323 19 3 1547 279
322 13 26 1639 927
321 10 22 1694 969
320 19 3 638 618
319 13 23 916 1026
318 29 10 243 775
317 22 28 1717 549
316 20 23 1551 986
315 3 13 355 737
314 9 6 1467 681
313 20 16 823 524
312 3 19 901 980
311 28 6 1636 436
310 7 7 828 643
309 16 29 1083 521
308 16 28 935 528
307 20 3 1785 160
306 6 29 834 900
305 16 16 1633 195
304 3 13 1313 1080
303 6 13 1713 686
302 19 28 512 778
301 26 7 618 442
300 22 29 1448 487
299 19 28 213 755
298 13 3 690 686
297 16 29 1142 878
296 28 6 1953 299
295 10 13 414 478
294 19 6 324 237
293 25 22 580 176
292 20 16 1200 991
291 19 16 1012 845
290 19 16 1319 385
289 29 16 1442 123
288 13 10 629 410
287 22 22 626 1048
286 20 13 848 198
285 22 10 1233 546
284 16 28 1863 653
283 7 20 1241 674
282 13 6 1475 889
281 9 16 814 281
280 29 20 1972 641
279 16 3 477 194
278 16 22 491 581
277 29 16 584 203
276 22 22 318 898
275 19 9 1897 881
274 20 20 418 893
273 6 16 647 872
272 22 9 1805 279
271 7 26 1257 632
270 16 3 279 744
