Truck_id: 521
Total Reward: 71205€
=================================
  OrderId			Reward
=================================
   335			    1987€
   495			     575€
   918			    1987€
   979			    1987€
  1839			    1987€
  1980			    1987€
  2221			    1801€
  2372			    1475€
  2576			    1475€
  2786			    1475€
  2891			    1987€
  2914			    1987€
  3462			    1987€
  3807			    1987€
  4130			    1475€
  4184			    1475€
  4506			    1475€
  4634			    1475€
  4639			    1475€
  4646			    1475€
  5031			    1475€
  5132			    1987€
  5732			    1987€
  5770			    1475€
  6081			    1987€
  6455			    1475€
  6535			    1987€
  6587			    1987€
  6878			    1475€
  7033			    1987€
  7388			    1987€
  7535			    1987€
  8044			    1475€
  8118			    1987€
  8179			    1987€
  8281			    1475€
  8570			    1475€
  9039			    1987€
  9180			    1987€
  9572			    1475€
  9776			    1475€
  9986			    1475€
 10091			    1987€
 10114			    1987€
 11330			    1475€
 11384			    1475€
 11706			    1475€
 11834			    1475€
 11839			    1475€
 12322			    1524€
=================================
N_Orders: 50	T_Reward: 85001€
