Truck_id: 681
Total Reward: 62677€
=================================
  OrderId			Reward
=================================
   154			    1856€
   211			    1982€
   234			    1982€
   605			    1982€
  1634			     575€
  1767			     575€
  5156			    1572€
  5591			    1572€
  5733			    1572€
  6666			    1572€
  7300			    1572€
  7780			    1572€
  7933			    1467€
  8101			    1467€
  8121			    1572€
  8649			    1572€
  8683			    1672€
  9029			    1572€
  9089			    1572€
  9205			    1572€
  9266			    1572€
  9491			    1672€
  9832			    1572€
  9978			    1467€
 10186			    1672€
 10352			    1467€
 10794			    1467€
 11103			    1672€
 11118			    1467€
 11242			    1672€
 11492			    1467€
 11563			    1672€
 11730			    1672€
 11765			    1467€
 11804			    1672€
 11829			    1467€
 12271			    1467€
 12554			    1467€
 12635			    1672€
 13074			    1467€
 13311			    1672€
 13375			    1672€
 13399			    1467€
 13810			    1467€
 13847			    1672€
 14152			    1467€
 14176			    1672€
 14203			    1672€
 14361			    1672€
=================================
N_Orders: 49	T_Reward: 76473€
