Truck_id: 699
Total Reward: 84243€
=================================
  OrderId			Reward
=================================
 13608			     715€
 13996			    1641€
 13332			    1176€
 13502			    1176€
 13028			    1176€
 14172			    1641€
 14216			    1641€
 12733			    1641€
  6972			    1641€
  9561			    1641€
   558			    1641€
  8884			    1641€
  7634			    1641€
  7758			    1641€
  9045			    1641€
  9321			    1641€
  7797			    1641€
  2361			    1641€
  7016			    1641€
   434			    1641€
  7552			    1176€
  2911			    1176€
  6822			    1176€
  2039			    1176€
  4216			    1176€
  1179			    1176€
 10111			    1176€
  8031			    1176€
  3875			    1176€
  9239			    1176€
  3250			    1176€
  8379			    1176€
  1253			    1176€
  3748			    1176€
  8453			    1176€
  1444			    1176€
  8644			    1176€
  2422			    1176€
  6302			    1176€
  5828			    1176€
  9622			    1176€
  6132			    1176€
 11075			    1176€
 11416			    1176€
   831			    1176€
  1661			    1907€
 11969			    1907€
  4444			    1907€
  8792			    1907€
  9533			    1907€
  8861			    1907€
  1869			    1907€
  4146			    1907€
  4061			    1907€
  3945			    1907€
  3931			    1907€
  7438			    1907€
  9069			    1907€
  1307			    1907€
  8507			    1907€
 11145			    1907€
 11131			    1907€
 11346			    1907€
  6065			    1907€
  2333			    1907€
=================================
N_Orders: 65	T_Reward: 98039€
