Truck_id: 36
Total Reward: 34530€
=================================
  OrderId			Reward
=================================
   396			    1563€
   430			    1607€
   419			    1921€
   426			    1176€
   391			     699€
   387			    1747€
   373			    1630€
   362			    1699€
   395			    1058€
   431			    1857€
   386			    1518€
   415			    1391€
   425			    1813€
   437			    1768€
   448			    1710€
   442			    1894€
   427			    1679€
   435			    1820€
   378			    1565€
   379			    1785€
   400			    1210€
   361			    1951€
   438			    1105€
   414			    1848€
   388			    1396€
   433			    1843€
   421			    1936€
   410			    1509€
   398			    1185€
   436			     801€
   394			     751€
   411			     713€
=================================
N_Orders: 32	T_Reward: 48148€
