Truck_id: 329
Total Reward: 74379€
=================================
  OrderId			Reward
=================================
    95			    1747€
   591			    1747€
   848			    1747€
  1723			    1747€
  1942			    1747€
  2087			    1747€
  2476			    1747€
  3002			    1747€
  3016			    1747€
  3037			    1747€
  3803			    1747€
  3900			    1747€
  4142			    1747€
  5438			    1747€
  5581			    1889€
  5938			    1747€
  6182			    1889€
  6206			    1889€
  6463			    1747€
  6874			    1889€
  7295			    1747€
  7791			    1747€
  8048			    1747€
  8106			    1889€
  8209			    1889€
  8756			    1889€
  8891			    1889€
  8923			    1747€
  9011			    1889€
  9142			    1747€
  9670			    1889€
  9819			    1889€
  9823			    1765€
  9973			    1765€
 10427			    1889€
 10599			    1765€
 10698			    1765€
 10760			     699€
 10919			    1889€
 11117			    1765€
 11146			    1765€
 11158			    1765€
 11363			    1889€
 11501			     699€
 11532			     699€
 11848			    1765€
 12057			    1765€
 12267			    1765€
 12626			    1765€
 14194			    1765€
 14373			    1765€
=================================
N_Orders: 51	T_Reward: 88175€
