Truck_id: 563
Total Reward: 68540€
=================================
  OrderId			Reward
=================================
   112			    1502€
   470			    1672€
   631			     575€
   817			    1796€
  1440			    1796€
  1483			    1672€
  1669			    1796€
  1791			    1796€
  2291			    1672€
  3030			    1801€
  3367			    1801€
  3418			    1801€
  3427			    1801€
  4822			    1801€
  5117			    1801€
  5158			    1801€
  6267			    1801€
  6274			    1801€
  6934			    1801€
  6978			    1801€
  7815			    1801€
  8164			    1801€
  8612			    1801€
  8621			    1801€
  9421			    1801€
 10230			    1801€
 10567			    1801€
 10618			    1801€
 10627			    1801€
 10662			    1987€
 11007			    1987€
 11846			    1475€
 12022			    1801€
 12231			    1475€
 12317			    1801€
 12332			    1987€
 12358			    1801€
 12970			    1475€
 13264			    1524€
 13467			    1801€
 13474			    1801€
 13655			    1475€
 13982			    1524€
 14078			    1475€
 14134			    1801€
 14178			    1801€
 14245			    1524€
 14353			    1524€
=================================
N_Orders: 48	T_Reward: 82336€
