Truck_id: 272
Total Reward: 84243€
=================================
  OrderId			Reward
=================================
    42			     715€
    76			    1641€
   434			    1641€
   558			    1641€
   597			    1641€
   722			    1641€
   831			    1176€
  1179			    1176€
  1253			    1176€
  1444			    1176€
  1684			    1641€
  1845			    1641€
  1869			    1907€
  2039			    1176€
  2121			    1641€
  2333			    1907€
  2361			    1641€
  2422			    1176€
  2498			    1641€
  2591			    1907€
  2911			    1176€
  2926			    1641€
  2948			    1907€
  3004			    1641€
  3250			    1176€
  3748			    1176€
  3875			    1176€
  3931			    1907€
  3945			    1907€
  4061			    1907€
  4146			    1907€
  4216			    1176€
  4444			    1907€
  4769			    1907€
  5533			    1641€
  5828			    1176€
  6065			    1907€
  6132			    1176€
  6302			    1176€
  6796			    1641€
  6822			    1176€
  6972			    1641€
  7016			    1641€
  7438			    1907€
  7552			    1176€
  8031			    1176€
  8379			    1176€
  8453			    1176€
  8507			    1907€
  8644			    1176€
  8706			    1907€
  8792			    1907€
  8861			    1907€
  9069			    1907€
  9239			    1176€
  9533			    1907€
  9622			    1176€
  9791			    1907€
 10111			    1176€
 10148			    1907€
 10450			    1176€
 10948			    1176€
 11075			    1176€
 11416			    1176€
 13028			    1176€
=================================
N_Orders: 65	T_Reward: 98039€
