Truck_id: 653
Total Reward: 63925€
=================================
  OrderId			Reward
=================================
    96			    1467€
   100			    1572€
   580			    1572€
   733			    1467€
   790			     575€
   901			    1467€
   921			    1572€
  1449			    1572€
  1829			    1572€
  1889			    1572€
  2005			    1572€
  2066			    1572€
  2632			    1572€
  2778			    1467€
  2986			    1672€
  3152			    1467€
  3191			    1572€
  3594			    1467€
  3903			    1672€
  3918			    1467€
  4042			    1672€
  4292			    1467€
  4363			    1672€
  4366			    1572€
  4530			    1672€
  4565			    1467€
  4604			    1672€
  4629			    1467€
  4977			    1572€
  5071			    1467€
  5354			    1467€
  5435			    1672€
  5874			    1467€
  6111			    1672€
  6175			    1672€
  6199			    1467€
  6610			    1467€
  6647			    1672€
  6952			    1467€
  6976			    1672€
  7003			    1672€
  7161			    1672€
  7296			    1467€
  7670			    1672€
 12932			    1987€
 13281			    1987€
 13735			    1987€
 13787			    1987€
 14233			    1987€
=================================
N_Orders: 49	T_Reward: 77721€
