id volume peso recompensa duração(s)
5899 16 22 1579 619
5898 9 13 1442 168
5897 16 29 1083 521
5896 19 3 638 618
5895 6 16 1023 132
5894 29 13 1014 130
5893 10 10 1856 576
5892 19 13 1040 651
5891 6 6 631 145
5890 26 20 971 308
5889 3 3 355 869
5888 3 16 1391 846
5887 22 6 683 553
5886 16 28 875 1094
5885 25 28 221 802
5884 13 13 967 355
5883 26 7 618 442
5882 25 13 546 1056
5881 13 3 621 723
5880 19 9 1897 881
5879 22 3 338 357
5878 9 13 211 1039
5877 22 29 1500 828
5876 19 3 1814 369
5875 3 20 1434 362
5874 9 6 1467 681
5873 3 7 1565 226
5872 19 9 1897 881
5871 25 28 221 802
5870 23 20 1536 804
5869 26 22 1513 447
5868 16 3 1518 1053
5867 19 26 309 271
5866 26 22 1065 616
5865 20 10 1663 207
5864 13 25 1026 365
5863 6 10 713 921
5862 13 26 1639 927
5861 3 22 1662 201
5860 3 13 1210 892
5859 26 16 403 402
5858 29 26 1724 482
5857 29 16 1051 169
5856 6 26 1143 180
5855 29 16 1442 123
5854 3 23 571 632
5853 22 19 783 277
5852 13 16 1838 354
5851 16 13 707 359
5850 22 28 1717 549
5849 16 3 477 194
5848 29 10 1657 287
5847 16 16 878 697
5846 13 16 1894 625
5845 29 19 1268 1095
5844 19 28 486 840
5843 16 13 1477 513
5842 3 19 901 980
5841 6 19 486 789
5840 10 16 1202 634
5839 6 6 1921 197
5838 19 13 884 455
5837 22 28 1717 549
5836 13 23 1714 347
5835 23 7 936 609
5834 16 16 706 408
5833 16 29 533 935
5832 19 28 512 778
5831 6 13 1201 715
5830 3 19 1432 1051
5829 7 3 1823 958
5828 6 3 1176 551
5827 16 10 396 514
5826 22 22 318 898
5825 16 29 1002 441
5824 28 19 828 888
5823 19 25 305 782
5822 19 13 1784 152
5821 19 28 512 778
5820 28 16 827 999
5819 23 16 1936 498
5818 13 26 1639 927
5817 16 10 1508 454
5816 28 22 330 563
5815 7 13 1210 414
5814 29 29 969 833
5813 19 16 1489 751
5812 3 3 699 786
5811 19 3 1814 369
5810 13 10 1614 331
5809 22 3 338 357
5808 28 6 707 517
5807 7 3 1607 273
5806 13 29 626 332
5805 9 19 775 997
5804 19 16 1012 845
5803 3 20 1263 905
5802 19 3 522 1009
5801 16 13 671 726
5800 20 13 1054 815
5799 16 29 1593 882
5798 20 23 1325 338
5797 13 9 1857 1017
5796 16 13 1718 114
5795 19 16 1967 865
5794 19 6 324 237
5793 20 23 1236 246
5792 26 13 1295 104
5791 19 6 217 732
5790 22 16 1819 768
5789 6 16 1023 132
5788 19 13 1904 276
5787 26 16 403 402
5786 19 16 1012 845
5785 28 6 1065 121
5784 19 13 1040 651
5783 16 16 878 697
5782 19 22 1804 622
5781 20 13 848 198
5780 6 19 486 789
5779 28 6 1636 436
5778 16 20 816 1079
5777 7 26 1166 552
5776 3 16 753 124
5775 13 6 223 597
5774 20 16 1200 991
5773 6 6 442 900
5772 13 13 1008 398
5771 9 13 1442 168
5770 3 10 1475 786
5769 25 28 1370 535
5768 28 19 1240 826
5767 28 25 952 377
5766 6 3 1347 609
5765 6 16 1023 132
5764 23 29 1232 389
5763 6 22 666 504
5762 9 9 1137 1019
5761 22 16 1175 863
5760 13 3 466 937
5759 19 13 884 455
5758 3 16 1391 846
5757 23 23 881 353
5756 19 9 1059 580
5755 23 23 1366 481
5754 10 13 414 478
5753 16 29 1694 404
5752 19 6 1108 1031
5751 6 26 1991 318
5750 26 26 1170 838
5749 13 26 1073 1066
