id volume peso recompensa duração(s)
12899 26 7 738 375
12898 16 29 533 935
12897 23 29 957 387
12896 29 16 584 203
12895 28 25 952 377
12894 9 9 1137 1019
12893 20 13 636 446
12892 19 16 1319 385
12891 16 6 1188 697
12890 20 26 1863 104
12889 29 10 1463 145
12888 13 3 621 723
12887 6 6 1921 197
12886 3 10 984 463
12885 16 29 1694 404
12884 19 19 873 118
12883 19 26 309 271
12882 16 10 396 514
12881 3 16 1796 762
12880 9 25 1529 1008
12879 16 29 1142 878
12878 19 26 836 356
12877 7 26 634 751
12876 19 3 638 618
12875 19 19 873 118
12874 16 19 1873 697
12873 13 6 1062 195
12872 13 29 626 332
12871 23 16 1918 1042
12870 22 25 914 337
12869 22 28 1717 549
12868 22 16 1819 768
12867 19 9 1897 881
12866 3 16 1391 846
12865 13 6 490 406
12864 19 28 486 840
12863 19 22 1200 449
12862 16 16 1633 195
12861 3 19 754 984
12860 10 13 1315 328
12859 19 19 1956 207
12858 28 22 1166 491
12857 6 19 996 631
12856 19 22 691 728
12855 20 23 1236 246
12854 16 29 1002 441
12853 16 29 1083 521
12852 22 19 1628 332
12851 16 20 816 1079
12850 16 26 1789 1077
12849 19 3 784 755
12848 6 16 647 872
12847 7 20 1880 705
12846 19 22 1200 449
12845 3 23 1410 1028
12844 7 20 1880 705
12843 23 26 1520 942
12842 9 9 427 447
12841 26 26 1170 838
12840 23 13 206 128
12839 9 22 909 192
12838 23 29 1232 389
12837 6 19 1243 977
12836 13 3 621 723
12835 22 22 318 898
12834 22 13 1897 272
12833 16 3 227 464
12832 28 6 1065 121
12831 13 10 1614 331
12830 6 3 453 537
12829 26 22 1513 447
12828 25 19 1889 468
12827 22 3 1565 763
12826 25 22 471 448
12825 13 25 1026 365
12824 13 3 621 723
12823 19 6 1813 756
12822 26 6 1156 1073
12821 19 13 1904 276
12820 23 26 1913 600
12819 19 3 522 1009
12818 26 26 496 520
12817 6 13 1713 686
12816 16 13 1477 513
12815 19 22 1804 622
12814 3 20 1263 905
12813 19 13 1784 152
12812 26 22 1487 269
12811 6 6 442 900
12810 19 3 638 618
12809 19 22 1200 449
12808 16 19 234 1001
12807 16 16 878 697
12806 10 13 419 950
12805 19 25 305 782
12804 25 28 221 802
12803 29 19 1268 1095
12802 29 16 1051 169
12801 16 6 755 874
12800 16 29 1730 638
12799 6 29 1859 261
12798 19 25 1263 748
12797 7 26 1166 552
12796 7 20 1880 705
12795 13 10 738 190
12794 10 10 1856 576
12793 16 20 816 1079
12792 25 28 1521 284
12791 6 10 1572 528
12790 13 23 916 1026
