Truck_id: 1382
Total Reward: 29205€
=================================
  OrderId			Reward
=================================
  6321			     828€
  6262			    1508€
  6232			     828€
  6215			    1991€
  6098			     828€
  6031			    1508€
  5953			    1508€
  5817			    1508€
  5815			    1210€
  5751			    1991€
  5673			    1062€
  5583			    1991€
  5544			    1991€
  5504			     828€
  5473			    1991€
  5462			    1210€
  5433			    1396€
  5385			    1951€
  5370			    1508€
  5226			    1062€
  4975			    1951€
  4971			    1210€
  4943			    1718€
  4940			     828€
  4921			    1848€
  4829			    1210€
  4780			    1951€
  4699			     828€
  4569			    1201€
  4420			    1718€
=================================
N_Orders: 30	T_Reward: 43161€
