Truck_id: 267
Total Reward: 12411€
=================================
  OrderId			Reward
=================================
  6800			    1590€
  7551			    1296€
     3			     287€
  8516			     470€
 13539			     287€
 12679			     783€
  6921			    1260€
  6858			    1804€
  6329			    1804€
  6956			     827€
   656			     875€
    74			     204€
  6800			    1590€
  7551			    1296€
     3			     287€
  8516			     470€
 13539			     287€
 12679			     783€
  6921			    1260€
  6858			    1804€
  6329			    1804€
  6956			     827€
   656			     875€
 10264			     935€
  2203			     935€
 10431			    1786€
=================================
N_Orders: 26	T_Reward: 26426€
