Truck_id: 1340
Total Reward: 31376€
=================================
  OrderId			Reward
=================================
  6353			    1662€
  6296			    1848€
  6088			    1848€
  6003			    1785€
  5963			    1838€
  5958			    1848€
  5934			    1662€
  5889			     355€
  5861			    1662€
  5852			    1838€
  5788			    1904€
  5747			    1848€
  5739			    1848€
  5621			    1904€
  5579			    1848€
  5367			    1785€
  5214			    1662€
  5197			    1838€
  5195			     355€
  5146			     355€
  4965			     355€
  4877			     355€
  4748			    1785€
  4628			    1805€
  4619			    1838€
  4613			    1785€
  4493			    1805€
  4490			    1805€
  4477			    1768€
=================================
N_Orders: 29	T_Reward: 44994€
