Truck_id: 37
Total Reward: 22027€
=================================
  OrderId			Reward
=================================
   440			     836€
   437			     801€
   434			    1843€
   412			     713€
   411			    1509€
   359			    1657€
   355			    1897€
   322			    1694€
   312			    1636€
   306			    1633€
   299			     690€
   240			    1243€
   236			    1202€
   231			     699€
   230			    1714€
   166			     631€
   148			    1859€
   145			    1800€
   141			     453€
   132			     748€
   121			    1537€
   107			     547€
    99			    1819€
    87			    1204€
    78			    1820€
    26			    1918€
    14			    1542€
=================================
N_Orders: 27	T_Reward: 35645€
