Truck_id: 1374
Total Reward: 238242€
=================================
  OrderId			Reward
=================================
  5775			     223€
  9039			    1987€
   628			     898€
 10930			    1210€
  1997			    1188€
 10546			    1188€
  7884			     618€
  4611			    1023€
  1888			    1907€
  1688			    1332€
  4513			    1188€
  9756			    1856€
  5063			     553€
  6536			    1285€
  8172			     789€
  6443			     789€
  1083			     789€
  2979			     324€
  1607			     406€
  5709			    1108€
  8727			    1243€
  7938			    1243€
   738			    1243€
   297			     406€
  2040			     486€
  5775			     223€
  9039			    1987€
   628			     898€
 10930			    1210€
  1997			    1188€
 10546			    1188€
  7884			     618€
  4611			    1023€
  1888			    1907€
  1688			    1332€
  4513			    1188€
  9756			    1856€
  5063			     553€
  6536			    1285€
  8172			     789€
  6443			     789€
  1083			     789€
  2979			     324€
  1607			     406€
  5709			    1108€
  8727			    1243€
  7938			    1243€
   738			    1243€
   297			     406€
  2040			     486€
  6659			     820€
  5775			     223€
  9039			    1987€
   628			     898€
 10930			    1210€
  1997			    1188€
 10546			    1188€
  7884			     618€
  4611			    1023€
  1888			    1907€
  1688			    1332€
  4513			    1188€
  9756			    1856€
  5063			     553€
  6536			    1285€
  8172			     789€
  6443			     789€
  1083			     789€
  2979			     324€
  1607			     406€
  5709			    1108€
  8727			    1243€
  7938			    1243€
  6659			     820€
  2283			     683€
  5775			     223€
  9039			    1987€
   628			     898€
 10930			    1210€
  1997			    1188€
 10546			    1188€
  7884			     618€
  4611			    1023€
  1888			    1907€
  1688			    1332€
  4513			    1188€
  9756			    1856€
  5063			     553€
  6536			    1285€
  8172			     789€
  6443			     789€
  1083			     789€
  2979			     324€
  1607			     406€
  5709			    1108€
  8727			    1243€
  7938			    1243€
   738			    1243€
   297			     406€
  5775			     223€
  9039			    1987€
   628			     898€
 10930			    1210€
  1997			    1188€
 10546			    1188€
  7884			     618€
  4611			    1023€
  1888			    1907€
  1688			    1332€
  4513			    1188€
  9756			    1856€
  5063			     553€
  6536			    1285€
  8172			     789€
  6443			     789€
  1083			     789€
  2979			     324€
  1607			     406€
  5709			    1108€
  8727			    1243€
  7938			    1243€
  2283			     683€
  5775			     223€
  9039			    1987€
   628			     898€
 10930			    1210€
  1997			    1188€
 10546			    1188€
  7884			     618€
  4611			    1023€
  1888			    1907€
  1688			    1332€
  4513			    1188€
  9756			    1856€
  5063			     553€
  6536			    1285€
  8172			     789€
  6443			     789€
  1083			     789€
  2979			     324€
  1607			     406€
  5709			    1108€
  8727			    1243€
  7938			    1243€
  6659			     820€
  2283			     683€
  5775			     223€
  9039			    1987€
   628			     898€
 10930			    1210€
  1997			    1188€
 10546			    1188€
  7884			     618€
  4611			    1023€
  1888			    1907€
  1688			    1332€
  4513			    1188€
  9756			    1856€
  5063			     553€
  6536			    1285€
  8172			     789€
  6443			     789€
  1083			     789€
  2979			     324€
  1607			     406€
  5709			    1108€
  8727			    1243€
  7938			    1243€
   738			    1243€
   297			     406€
  2040			     486€
  5775			     223€
  9039			    1987€
   628			     898€
 10930			    1210€
  1997			    1188€
 10546			    1188€
  7884			     618€
  4611			    1023€
  1888			    1907€
  1688			    1332€
  4513			    1188€
  9756			    1856€
  5063			     553€
  6536			    1285€
  8172			     789€
  6443			     789€
  1083			     789€
  2979			     324€
  1607			     406€
  5709			    1108€
  8727			    1243€
  7938			    1243€
   738			    1243€
   297			     406€
  2040			     486€
  6659			     820€
  5775			     223€
  9039			    1987€
   628			     898€
 10930			    1210€
  1997			    1188€
 10546			    1188€
  7884			     618€
  4611			    1023€
  1888			    1907€
  1688			    1332€
  4513			    1188€
  9756			    1856€
  5063			     553€
  6536			    1285€
  8172			     789€
  6443			     789€
  1083			     789€
  2979			     324€
  1607			     406€
  5709			    1108€
  8727			    1243€
  7938			    1243€
   738			    1243€
   297			     406€
  2040			     486€
  5775			     223€
  9039			    1987€
   628			     898€
 10930			    1210€
  1997			    1188€
 10546			    1188€
  7884			     618€
  4611			    1023€
  1888			    1907€
  1688			    1332€
  4513			    1188€
  9756			    1856€
  5063			     553€
  6536			    1285€
  8172			     789€
  6443			     789€
  1083			     789€
  2979			     324€
  1607			     406€
  5709			    1108€
  8727			    1243€
  7938			    1243€
   738			    1243€
   297			     406€
  2040			     486€
  6659			     820€
  8117			     211€
  8431			     606€
  7401			     483€
=================================
N_Orders: 251	T_Reward: 253378€
