Truck_id: 1302
Total Reward: 23241€
=================================
  OrderId			Reward
=================================
  6368			     795€
  6252			    1627€
  6084			    1633€
  6079			    1477€
  6069			     795€
  6057			     795€
  5977			    1956€
  5662			    1633€
  5659			    1956€
  5630			     453€
  5572			    1843€
  5515			     795€
  5333			    1990€
  5196			    1990€
  5103			     631€
  5060			    1990€
  4980			    1956€
  4979			    1843€
  4786			    1694€
  4728			    1688€
  4724			    1859€
  4723			    1990€
  4705			    1990€
  4552			     453€
  4540			    1694€
  4515			    1627€
  4462			     631€
=================================
N_Orders: 27	T_Reward: 39784€
