Truck_id: 31
Total Reward: 279400€
=================================
  OrderId			Reward
=================================
   243			     875€
   309			     935€
    33			     854€
   288			     626€
   159			     844€
   375			     265€
   123			    1753€
   285			    1863€
    48			    1263€
   419			    1730€
   131			     533€
   310			    1083€
   243			     875€
   309			     935€
    33			     854€
   288			     626€
   159			     844€
   375			     265€
   123			    1753€
   285			    1863€
    48			    1263€
   419			    1730€
   232			    1397€
   243			     875€
   309			     935€
    33			     854€
   288			     626€
   159			     844€
   375			     265€
   123			    1753€
   285			    1863€
    48			    1263€
   419			    1730€
   400			     836€
   243			     875€
   309			     935€
    33			     854€
   288			     626€
   159			     844€
   375			     265€
   123			    1753€
   285			    1863€
    48			    1263€
   419			    1730€
   131			     533€
   400			     836€
   243			     875€
   309			     935€
    33			     854€
   288			     626€
   159			     844€
   375			     265€
   123			    1753€
   285			    1863€
    48			    1263€
   419			    1730€
   243			     875€
   309			     935€
    33			     854€
   288			     626€
   159			     844€
   375			     265€
   123			    1753€
   285			    1863€
    48			    1263€
   419			    1730€
   131			     533€
   310			    1083€
   109			    1694€
   243			     875€
   309			     935€
    33			     854€
   288			     626€
   159			     844€
   375			     265€
   123			    1753€
   285			    1863€
    48			    1263€
   419			    1730€
   131			     533€
   232			    1397€
   243			     875€
   309			     935€
    33			     854€
   288			     626€
   159			     844€
   375			     265€
   123			    1753€
   285			    1863€
    48			    1263€
   419			    1730€
   131			     533€
   243			     875€
   309			     935€
    33			     854€
   288			     626€
   159			     844€
   375			     265€
   123			    1753€
   285			    1863€
    48			    1263€
   419			    1730€
   232			    1397€
   243			     875€
   309			     935€
    33			     854€
   288			     626€
   159			     844€
   375			     265€
   123			    1753€
   285			    1863€
    48			    1263€
   419			    1730€
   131			     533€
   310			    1083€
   109			    1694€
   243			     875€
   309			     935€
    33			     854€
   288			     626€
   159			     844€
   375			     265€
   123			    1753€
   285			    1863€
    48			    1263€
   419			    1730€
   131			     533€
   310			    1083€
   109			    1694€
   243			     875€
   309			     935€
    33			     854€
   288			     626€
   159			     844€
   375			     265€
   123			    1753€
   285			    1863€
    48			    1263€
   419			    1730€
   131			     533€
   232			    1397€
   243			     875€
   309			     935€
    33			     854€
   288			     626€
   159			     844€
   375			     265€
   123			    1753€
   285			    1863€
    48			    1263€
   419			    1730€
   131			     533€
   243			     875€
   309			     935€
    33			     854€
   288			     626€
   159			     844€
   375			     265€
   123			    1753€
   285			    1863€
    48			    1263€
   419			    1730€
   131			     533€
   310			    1083€
   109			    1694€
   349			    1002€
   243			     875€
   309			     935€
    33			     854€
   288			     626€
   159			     844€
   375			     265€
   123			    1753€
   285			    1863€
    48			    1263€
   419			    1730€
   131			     533€
   310			    1083€
   109			    1694€
   243			     875€
   309			     935€
    33			     854€
   288			     626€
   159			     844€
   375			     265€
   123			    1753€
   285			    1863€
    48			    1263€
   419			    1730€
   232			    1397€
   243			     875€
   309			     935€
    33			     854€
   288			     626€
   159			     844€
   375			     265€
   123			    1753€
   285			    1863€
    48			    1263€
   419			    1730€
   131			     533€
   310			    1083€
   243			     875€
   309			     935€
    33			     854€
   288			     626€
   159			     844€
   375			     265€
   123			    1753€
   285			    1863€
    48			    1263€
   419			    1730€
   131			     533€
   400			     836€
   243			     875€
   309			     935€
    33			     854€
   288			     626€
   159			     844€
   375			     265€
   123			    1753€
   285			    1863€
    48			    1263€
   419			    1730€
   131			     533€
   310			    1083€
   243			     875€
   309			     935€
    33			     854€
   288			     626€
   159			     844€
   375			     265€
   123			    1753€
   285			    1863€
    48			    1263€
   419			    1730€
   243			     875€
   309			     935€
    33			     854€
   288			     626€
   159			     844€
   375			     265€
   123			    1753€
   285			    1863€
    48			    1263€
   419			    1730€
   131			     533€
   243			     875€
   309			     935€
    33			     854€
   288			     626€
   159			     844€
   375			     265€
   123			    1753€
   285			    1863€
    48			    1263€
   419			    1730€
   243			     875€
   309			     935€
    33			     854€
   288			     626€
   159			     844€
   375			     265€
   123			    1753€
   285			    1863€
    48			    1263€
   419			    1730€
   131			     533€
   310			    1083€
   109			    1694€
   349			    1002€
   298			    1142€
=================================
N_Orders: 272	T_Reward: 294262€
