Truck_id: 1375
Total Reward: 27851€
=================================
  OrderId			Reward
=================================
  6379			     453€
  6331			    1663€
  6181			    1925€
  6149			    1784€
  6073			    1663€
  5997			    1784€
  5875			    1434€
  5865			    1663€
  5822			    1784€
  5744			    1577€
  5719			    1434€
  5660			    1315€
  5406			    1925€
  5282			    1663€
  5240			    1434€
  5235			    1105€
  5112			    1577€
  5066			    1925€
  5027			    1577€
  4950			    1062€
  4934			    1663€
  4930			    1315€
  4844			    1396€
  4817			    1210€
  4760			    1210€
  4576			    1210€
  4484			    1105€
  4427			    1951€
=================================
N_Orders: 28	T_Reward: 41807€
