Truck_id: 313
Total Reward: 13147€
=================================
  OrderId			Reward
=================================
  4777			     699€
  8585			    1332€
  2884			    1856€
 12806			     419€
  4414			     480€
  4931			    1492€
  3317			     386€
 10945			     211€
  1558			    1023€
  4472			    1309€
 12062			    1188€
  8689			    1785€
  8393			     638€
  1733			    1210€
  5376			    1456€
  5387			     220€
  9218			     618€
  8506			    1008€
  3058			     211€
 10670			    1315€
  1902			     419€
 11249			     211€
  2127			    1928€
  5425			     600€
 11099			    1434€
  5960			    1432€
  3371			     483€
  4555			     585€
  9370			     618€
  3690			    1508€
 12101			     754€
  8946			     606€
=================================
N_Orders: 32	T_Reward: 29434€
