Truck_id: 1388
Total Reward: 46859€
=================================
  OrderId			Reward
=================================
  6304			     984€
  6291			    1306€
  6278			     615€
  6214			     615€
  6158			    1813€
  6077			    1785€
  5929			     984€
  5904			    1306€
  5868			    1518€
  5860			    1210€
  5714			    1210€
  5686			     984€
  5623			    1813€
  5568			    1475€
  5540			    1210€
  5508			    1814€
  5427			    1210€
  5381			    1456€
  5376			    1456€
  5317			    1306€
  5274			     984€
  5262			     984€
  5260			    1456€
  5170			    1306€
  5123			    1210€
  5116			    1518€
  5034			    1306€
  5006			    1475€
  5005			    1518€
  4948			    1813€
  4893			    1785€
  4737			    1857€
  4736			    1475€
  4731			    1306€
  4715			    1814€
  4704			     984€
  4663			    1456€
  4609			    1475€
  4557			    1813€
  4527			    1518€
  4469			    1306€
  4424			    1857€
  4407			    1814€
=================================
N_Orders: 43	T_Reward: 60100€
