Truck_id: 1314
Total Reward: 40268€
=================================
  OrderId			Reward
=================================
  6340			    1614€
  6324			    1645€
  6317			    1645€
  6167			    1565€
  6148			     615€
  6068			     615€
  6030			    1645€
  5981			    1614€
  5913			    1614€
  5888			    1391€
  5880			    1897€
  5872			    1897€
  5846			    1894€
  5810			    1614€
  5758			    1391€
  5701			    1897€
  5667			    1897€
  5666			    1391€
  5631			    1614€
  5627			    1565€
  5565			    1547€
  5555			     615€
  5497			    1565€
  5389			    1897€
  5309			    1645€
  5110			    1897€
  5105			     615€
  4998			    1645€
  4936			    1547€
  4922			    1391€
  4823			    1897€
  4682			    1645€
  4529			    1645€
  4512			    1547€
  4476			    1391€
=================================
N_Orders: 35	T_Reward: 53509€
