Truck_id: 1387
Total Reward: 35439€
=================================
  OrderId			Reward
=================================
  6381			    1442€
  6237			     779€
  6151			    1820€
  6074			    1820€
  6024			    1332€
  6002			    1285€
  5937			    1285€
  5926			     779€
  5647			    1880€
  5644			    1880€
  5596			    1880€
  5563			    1285€
  5393			    1679€
  5176			    1679€
  5163			     779€
  5139			    1820€
  5096			    1710€
  5074			    1820€
  5044			    1492€
  5035			    1679€
  4984			    1492€
  4931			    1492€
  4909			    1492€
  4795			    1880€
  4794			    1880€
  4776			    1880€
  4750			    1332€
  4709			     779€
  4445			    1710€
  4438			    1710€
  4431			    1679€
  4412			    1645€
  4408			    1391€
=================================
N_Orders: 33	T_Reward: 50487€
