Truck_id: 1368
Total Reward: 33883€
=================================
  OrderId			Reward
=================================
  6374			    1442€
  6365			     355€
  6315			    1838€
  6287			    1768€
  6225			    1442€
  6223			    1838€
  6187			    1442€
  6101			    1137€
  6091			    1953€
  5965			    1201€
  5898			    1442€
  5771			    1442€
  5762			    1137€
  5730			    1953€
  5711			    1768€
  5694			    1137€
  5561			    1953€
  5507			    1894€
  5409			    1442€
  5268			    1137€
  5246			    1805€
  5024			    1805€
  4932			    1805€
  4908			    1285€
  4801			    1953€
  4796			    1894€
  4754			    1137€
  4739			    1285€
  4630			    1768€
  4615			    1894€
  4545			    1442€
  4403			    1137€
=================================
N_Orders: 32	T_Reward: 48931€
